ros_time,wall_elapsed,x,y,z,qx,qy,qz,qw,vx,vy,vz,wz
1.734,0.14578728200285695,3.883531580744712e-05,2.27924167428059,0.09218914279968098,0.036039725142094844,-0.03800364929458269,0.7063645712741867,0.705907892929815,0.006727732207594262,-0.05001671128443654,0.15907665807485716,0.004736279276908218
1.736,0.14712307500303723,5.266142157691039e-05,2.279141329659054,0.09250916196998865,0.03614888759135368,-0.03811870132473585,0.7063622143505033,0.7058984662634397,0.006913678610984677,-0.050173552881220565,0.1600111963659406,0.00500646086026145
1.738,0.14901466100127436,6.68492998707115e-05,2.2790409823203874,0.09283071355029013,0.03625549236858025,-0.03823333709516372,0.7063601225797187,0.7058888924163945,0.0070944253123794805,-0.05017492542551318,0.16077740706890367,0.005215364457240647
1.74,0.15107302400429035,8.136571469014812e-05,2.27894089862838,0.09315339223156228,0.03636054186651735,-0.03834679489966903,0.7063582896148217,0.7058791688444414,0.007258734867262308,-0.05004308521649464,0.16134092095928834,0.00548718778062078
1.742,0.15297379899857333,9.619590090578171e-05,2.278841137512632,0.09347715655057194,0.036464502771560055,-0.03845839414279929,0.7063567410904082,0.7058692841268259,0.00741569898479692,-0.04988177337012238,0.16188374041388234,0.005827914102310902
1.744,0.15493277700443286,0.00011133930365459042,2.2787419528485504,0.09380163068845236,0.03656752302064786,-0.03856804529030209,0.7063555112956432,0.7058592025360936,0.007572416841778626,-0.04959356071644824,0.16223860390307265,0.006226014160677453
1.746,0.15692025599855697,0.0001267986744062739,2.2786431683190784,0.09412715767578708,0.036669066084346585,-0.03867572810178088,0.7063545884195872,0.7058489661867433,0.007730392703971096,-0.04939350801901718,0.16276503568390768,0.006566970938290818
1.748,0.1589527239993913,0.00014256362644935253,2.278545038716417,0.09445337861839675,0.0367690674481321,-0.03878176285438951,0.7063539883261696,0.7058385464995618,0.007883171313522952,-0.049066051699648464,0.163111970014328,0.006924946949434275
1.75,0.16113720599969383,0.00015862292269924576,2.2784473793385778,0.09478064037238958,0.036867217716532355,-0.0388859732702346,0.7063536902688805,0.7058279914994893,0.00803028238838663,-0.04883098093025493,0.16363236462848677,0.007228597601285552
1.752,0.1629240620022756,0.00017495822394543708,2.2783504458303776,0.09510858183341889,0.03696368608279082,-0.038988443319424325,0.7063537154421762,0.7058172680515363,0.008168297421263588,-0.048468038630953836,0.16397218098153352,0.007574535754254518
1.754,0.16501124700153014,0.00019155787157705637,2.278254051577516,0.0954375555587487,0.03705831926113738,-0.039088788389356734,0.7063540501961307,0.7058064206050508,0.008300453365646035,-0.04819844087289184,0.16448830308707735,0.007887496925435012
1.756,0.1670706410004641,0.00020840782152972259,2.2781584530958967,0.09576720042533685,0.037151304510128005,-0.03918704999684398,0.7063547152633737,0.7057954178874631,0.008425625440146457,-0.047800539764641624,0.1648238417343876,0.008243238110240744
1.758,0.16899787000147626,0.00022550046663551886,2.27806346202598,0.09609787327362594,0.03724238625524839,-0.03928296069905595,0.7063556893872655,0.7057843110575441,0.008547011063848314,-0.047496874231192567,0.16533781090701502,0.00854761907481027
1.76,0.17093494200526038,0.00024282652943755003,2.2779693345397525,0.09642921058108814,0.037331664710242636,-0.03937670195626534,0.7063569965866254,0.7057730623409564,0.008662260733440993,-0.0470646845072723,0.16566998468158095,0.008880063091726655
1.762,0.17317843500495655,0.00026037767283705734,2.2778758791898466,0.09676156881603035,0.0374189517001272,-0.0394679973959195,0.7063586203451695,0.7057617152405535,0.008774702594396461,-0.04672864575143019,0.16618040749432567,0.009184814952747223
1.764,0.17486730000382522,0.00027813649292520153,2.2777833539756007,0.0970945765623218,0.03750447560232447,-0.039556951407755704,0.7063605751899716,0.70575023891063,0.008878523878929056,-0.04626356509218736,0.16650513912285514,0.009527676297761127
1.766,0.17685729799995897,0.00029609487608268144,2.277691565714357,0.09742859429110945,0.037587952783980645,-0.03964338113857215,0.7063628415451569,0.7057386798395442,0.008978237884290821,-0.04589512476422322,0.16701008117386798,0.009818977381476265
1.768,0.1788836080013425,0.0003142356148884587,2.2776007729310725,0.09776325024208816,0.03766956511869358,-0.039727438635836276,0.7063654339137956,0.705727006890752,0.009069404485248407,-0.04539737090839181,0.1673291708923233,0.010144664219602872
1.77,0.18082326400326565,0.000332551812484714,2.2775107798794973,0.09809890827833355,0.037749067958806705,-0.039808896059452,0.7063683413012877,0.705715258493138,0.009156368251518176,-0.04499750528211155,0.16783029327839155,0.010427103371350131
1.772,0.18285015400033444,0.0003510265049749559,2.277421844328473,0.09843519360600556,0.03782670239201117,-0.039887854147250566,0.70637158024321,0.7057034010846087,0.009235635787941171,-0.04446875940534248,0.16814389681338496,0.010758063302627548
1.774,0.18487388500216184,0.0003696518707983357,2.277333767490701,0.09877247242956258,0.03790220993813884,-0.03996410612304073,0.7063751327707516,0.7056914796897399,0.009310906731927998,-0.04403942317934292,0.16864066683328408,0.011041578818808595
1.776,0.18679093300306704,0.0003884112803797979,2.2772468068197247,0.09911036747261831,0.037975785739079206,-0.04003781386548734,0.7063790104543791,0.7056794645927176,0.00937810086951044,-0.043481374709418194,0.16894867853120904,0.011355011196256757
1.778,0.18869256100151688,0.0004072973301590234,2.277160760635861,0.09944924902393144,0.038047141653290394,-0.04010880767238616,0.7063831915389235,0.7056674041433391,0.009441382325891192,-0.04302414610763906,0.16944194527543177,0.011615027868038854
