rtf,sim_time,wall_time
27.412242553921228,0.013,110004.871162879
25.716875232162874,0.0132,110004.871170656
19.38173070019579,0.0134,110004.871180975
27.831847999368023,0.0136,110004.871188161
27.647260090602668,0.0138,110004.871195395
27.76617435851858,0.014,110004.871202598
27.628141654002405,0.0142,110004.871209837
20.177575981689586,0.0144,110004.871219749
27.01970138756195,0.0146,110004.871227151
27.408525239407705,0.0148,110004.871234448
27.551986823699053,0.015,110004.871241707
27.635808082489888,0.0152,110004.871248944
27.023367107294117,0.0154,110004.871256345
26.191719639746612,0.0156,110004.871263981
28.125450917604233,0.0158,110004.871271092
28.01903153225132,0.016,110004.87127823
28.003332037204775,0.0162,110004.871285372
20.531785889369157,0.0164,110004.871295113
26.648883831387746,0.0166,110004.871302618
26.4971165026006,0.0168,110004.871310166
26.37128330196185,0.017,110004.87131775
27.16651943555496,0.0172,110004.871325112
27.563424731864067,0.0174,110004.871332368
28.070191017634183,0.0176,110004.871339493
28.180928819647892,0.0178,110004.87134659
0.46758796488000876,0.018,110004.871774317
21.642668611750427,0.0182,110004.871783558
24.872542355851476,0.0184,110004.871791599
26.174560638066747,0.0186,110004.87179924
25.572178781851793,0.0188,110004.871807061
17.652265884398762,0.019,110004.871818391
27.378495739408116,0.0192,110004.871825696
26.896182269206836,0.0194,110004.871833132
26.54281344995455,0.0196,110004.871840667
26.055222453463955,0.0198,110004.871848343
26.546299631663263,0.02,110004.871855877
3.3501399023615734,0.0202,110004.871915576
23.44666431333907,0.0204,110004.871924106
26.28810665891365,0.0206,110004.871931714
26.8708888286712,0.0208,110004.871939157
27.092938212885713,0.021,110004.871946539
2.523977944995431,0.0212,110004.872025779
23.25311873528044,0.0214,110004.87203438
3.1094525559854262,0.0216,110004.8720987
7.357537811629707,0.0218,110004.872125883
0.9103032720697514,0.022,110004.87234559
0.8846582805778538,0.0222,110004.872571666
0.9451974127086912,0.0224,110004.872783262
0.9261189047078059,0.0226,110004.872999217
0.7742305094660402,0.0228,110004.873257538
1.013140433228452,0.023,110004.873454944
0.9743691841772354,0.0232,110004.873660205
0.9418723382652363,0.0234,110004.873872548
1.1026088118240547,0.0236,110004.874053936
0.9219606643131462,0.0238,110004.874270865
0.9188769576811229,0.024,110004.874488522
0.8609148597454104,0.0242,110004.874720833
1.001888567565459,0.0244,110004.874920456
0.9243809930916331,0.0246,110004.875136817
0.6836228040278103,0.0248,110004.875429376
1.3617948389722963,0.025,110004.875576241
0.9346536741200095,0.0252,110004.875790224
0.9328575895710232,0.0254,110004.876004619
0.9397877780571529,0.0256,110004.876217433
0.9016116264701595,0.0258,110004.876439258
0.945438766462665,0.026,110004.8766508
0.8740838615060149,0.0262,110004.876879611
1.1177180021874646,0.0264,110004.877058547
0.9411676283531863,0.0266,110004.877271049
0.9338376267406927,0.0268,110004.877485219
0.9138261707206986,0.027,110004.877704079
0.9186659208375803,0.0272,110004.877921786
0.9604671765809817,0.0274,110004.878130018
0.939509673058529,0.0276,110004.878342895
0.9276824917158225,0.0278,110004.878558486
0.9387511664263413,0.028,110004.878771535
0.9093595904886453,0.0282,110004.87899147
0.9519457893220815,0.0284,110004.879201566
0.8832010619057018,0.0286,110004.879428015
1.0030794970055117,0.0288,110004.879627401
0.9254160648308012,0.029,110004.87984352
0.9160739100243749,0.0292,110004.880061843
0.9158221710348188,0.0294,110004.880280226
0.943845914827432,0.0296,110004.880492125
0.9826609040620594,0.0298,110004.880695654
0.9409329593306233,0.03,110004.880908209
0.9168676341793135,0.0302,110004.881126343
0.9620287192118134,0.0304,110004.881334237
0.9486720834616853,0.0306,110004.881545058
0.9358739226592202,0.0308,110004.881758762
0.9428358437306232,0.031,110004.881970888
0.9318665914875615,0.0312,110004.882185511
0.9591222225230687,0.0314,110004.882394035
0.9463647512802699,0.0316,110004.88260537
0.9414156980071012,0.0318,110004.882817816
0.9249667097746734,0.032,110004.88303404
0.9744071783387803,0.0322,110004.883239293
1.0183144135782352,0.0324,110004.883435696
0.9611364313062587,0.0326,110004.883643783
0.8987633439613514,0.0328,110004.883866311
1.0266307801698837,0.033,110004.884061123
0.979211360306208,0.0332,110004.884265369
0.9557488093868765,0.0334,110004.884474629
0.9472343150649045,0.0336,110004.88468577
0.941247359977597,0.0338,110004.884898254
0.9428891421207918,0.034,110004.885110368
0.9547314198084046,0.0342,110004.885319851
0.9564206871250152,0.0344,110004.885528964
0.9527893145362079,0.0346,110004.885738874
0.9544170280849569,0.0348,110004.885948426
0.9376289409726838,0.035,110004.88616173
0.9527257110074705,0.0352,110004.886371654
0.9716851277311825,0.0354,110004.886577482
0.9431782485408843,0.0356,110004.886789531
0.9247357561047334,0.0358,110004.887005809
1.0567752153568752,0.036,110004.887195064
1.0058540615838834,0.0362,110004.8873939
0.9563429558792936,0.0364,110004.88760303
0.9562880591455808,0.0366,110004.887812172
0.9439973528310326,0.0368,110004.888024037
0.9497939377336998,0.037,110004.888234609
0.9634328970396796,0.0372,110004.8884422
0.9584511570227057,0.0374,110004.88865087
0.9457159030454855,0.0376,110004.88886235
1.0380551112367842,0.0378,110004.889055018
0.9573500473733008,0.038,110004.889263928
0.9440195928966874,0.0382,110004.889475788
0.9024619490739364,0.0384,110004.889697404
1.0066792878920618,0.0386,110004.889896077
1.2525285290697388,0.0388,110004.890055754
0.959748183398766,0.039,110004.890264142
0.9571713634767479,0.0392,110004.890473091
0.9556620834913137,0.0394,110004.89068237
0.9281043430603646,0.0396,110004.890897863
1.2069059843638377,0.0398,110004.891063576
0.9398451669338779,0.04,110004.891276377
1.2563683062227193,0.0402,110004.891435566
0.9285654100535211,0.0404,110004.891650952
0.9452421370750405,0.0406,110004.891862538
0.9354274717756836,0.0408,110004.892076344
0.9822362358454004,0.041,110004.892279961
0.997153140004292,0.0412,110004.892480532
0.948429141728572,0.0414,110004.892691407
0.9477954345620621,0.0416,110004.892902423
0.8176314271739065,0.0418,110004.893147032
1.126912921142257,0.042,110004.893324508
0.8513644884396482,0.0422,110004.893559425
1.0582066884345933,0.0424,110004.893748424
0.9497758878924155,0.0426,110004.893959
0.9950595141344499,0.0428,110004.894159993
0.9609193788654798,0.043,110004.894368127
0.9504574005400992,0.0432,110004.894578552
0.9921471752393232,0.0434,110004.894780135
0.9621861160470762,0.0436,110004.894987995
0.9507058544737932,0.0438,110004.895198365
0.9605548439617596,0.044,110004.895406578
0.9664263671022412,0.0442,110004.895613526
0.9628716652117869,0.0444,110004.895821238
0.9496721310220265,0.0446,110004.896031837
0.9796957750012807,0.0448,110004.896235982
0.9625055804389082,0.045,110004.896443773
0.9426270419563388,0.0452,110004.896655946
0.9956340958303951,0.0454,110004.896856823
0.9882790070941713,0.0456,110004.897059195
0.975409912479992,0.0458,110004.897264237
0.9602504933652793,0.046,110004.897472516
0.9641434906174471,0.0462,110004.897679954
0.9648551331856262,0.0464,110004.897887239
1.18302597410806,0.0466,110004.898056297
0.9682885445182162,0.0468,110004.898262847
0.9426536785961265,0.047,110004.898475014
0.9954854670762924,0.0472,110004.898675921
0.9497577731051149,0.0474,110004.898886501
1.176678283759224,0.0476,110004.899056471
0.9637625162246922,0.0478,110004.899263991
0.9694619520812354,0.048,110004.899470291
0.9429203218851467,0.0482,110004.899682398
0.9130752485763928,0.0484,110004.899901438
1.249984342990159,0.0486,110004.90006144
0.9898637830182759,0.0488,110004.900263488
0.9467500268961936,0.049,110004.900474737
0.9799262145876444,0.0492,110004.900678834
0.9813735640911591,0.0494,110004.90088263
1.155768716271245,0.0496,110004.901055675
0.9675156366965141,0.0498,110004.90126239
0.9485641158168331,0.05,110004.901473235
0.9634283046371661,0.0502,110004.901680827
0.9795662483545718,0.0504,110004.901884999
1.1818095347062387,0.0506,110004.902054231
0.9650786433576058,0.0508,110004.902261468
0.9594535197077552,0.051,110004.90246992
0.9563794906530932,0.0512,110004.902679042
0.9826947697202664,0.0514,110004.902882564
1.1638801596722885,0.0516,110004.903054403
0.969208247105411,0.0518,110004.903260757
0.9553379145879359,0.052,110004.903470107
0.9393199315106164,0.0522,110004.903683027
0.8730994170886193,0.0524,110004.903912096
1.4139670376918003,0.0526,110004.904053542
0.8209304542968348,0.0528,110004.904297168
0.9533524736299974,0.053,110004.904506954
0.9582261628411174,0.0532,110004.904715673
0.9812916540523887,0.0534,110004.904919486
1.194921522879254,0.0536,110004.905086861
0.9317536978205595,0.0538,110004.90530151
1.1902849480376487,0.054,110004.905469537
0.9313718815983069,0.0542,110004.905684274
0.9972724526565836,0.0544,110004.905884821
1.0453143372676712,0.0546,110004.906076151
0.9529436362689557,0.0548,110004.906286027
1.0385618398764778,0.055,110004.906478601
0.9661788668556098,0.0552,110004.906685602
0.9934778195713669,0.0554,110004.906886915
1.1703024755270397,0.0556,110004.907057811
0.9681478991862109,0.0558,110004.907264391
0.9612796858527437,0.056,110004.907472447
0.9680307486771824,0.0562,110004.907679052
0.9780238521225725,0.0564,110004.907883546
1.1446886423351224,0.0566,110004.908058266
0.9735533705752724,0.0568,110004.908263699
0.9509454899558328,0.057,110004.908474016
0.97777997628808,0.0572,110004.908678561
0.9763002688326848,0.0574,110004.908883416
1.1638056520536633,0.0576,110004.909055266
0.9687529232116432,0.0578,110004.909261717
0.9483706997868698,0.058,110004.909472605
0.963813610829235,0.0582,110004.909680114
0.9768057573983733,0.0584,110004.909884863
1.169248707508381,0.0586,110004.910055913
0.9694149748527804,0.0588,110004.910262223
0.9526667383759887,0.059,110004.91047216
0.9545992598882515,0.0592,110004.910681672
0.9743360280574557,0.0594,110004.91088694
1.172745353200066,0.0596,110004.91105748
0.9688701802905968,0.0598,110004.911263906
0.9657170877927356,0.06,110004.911471006
0.9653487687670713,0.0602,110004.911678185
0.9687575665166241,0.0604,110004.911884635
1.1748189310382633,0.0606,110004.912054874
0.9676841683510031,0.0608,110004.912261553
0.9461185608479828,0.061,110004.912472943
0.974901164754722,0.0612,110004.912678092
0.9678809082769796,0.0614,110004.912884729
1.1719688354195756,0.0616,110004.913055382
0.9676373632525872,0.0618,110004.913262071
0.9589198608718309,0.062,110004.913470639
0.9537116275222507,0.0622,110004.913680346
0.9718503734446876,0.0624,110004.913886139
1.1816279651788846,0.0626,110004.914055397
0.9674548189527588,0.0628,110004.914262125
0.9580104227086162,0.063,110004.914470891
0.9768343607230274,0.0632,110004.914675634
0.9599738929814743,0.0634,110004.914883973
1.1596622902694949,0.0636,110004.915056437
0.970675910795973,0.0638,110004.915262479
0.9491357921045578,0.064,110004.915473197
0.9599002089530541,0.0642,110004.915681552
0.9744831755517719,0.0644,110004.915886789
0.8510457029512324,0.0646,110004.916121794
1.590141159330886,0.0648,110004.916247569
0.9803104283313293,0.065,110004.916451586
0.8897945310755169,0.0652,110004.916676357
1.020715418765012,0.0654,110004.916872298
0.8795616229443687,0.0656,110004.917099684
0.9628345652954791,0.0658,110004.917307404
0.6400614427897835,0.066,110004.917619874
1.789020887238165,0.0662,110004.917731667
0.9483436736425654,0.0664,110004.917942561
1.370050721091415,0.0666,110004.918088541
0.9941840331699644,0.0668,110004.918289711
0.8783140068825471,0.067,110004.91851742
0.6123773502598966,0.0672,110004.918844016
3.318015883625306,0.0674,110004.918904293
1.1373005775915193,0.0676,110004.919080148
0.9088761015478649,0.0678,110004.9193002
0.9707041562472953,0.068,110004.919506236
0.9489421428938951,0.0682,110004.919716997
1.0028832637035654,0.0684,110004.919916422
1.214535633840119,0.0686,110004.920081094
0.9822844639422879,0.0688,110004.920284701
0.8278248698096581,0.069,110004.920526298
1.1045512977089338,0.0692,110004.920707367
0.8860142353350372,0.0694,110004.920933097
1.381148738531443,0.0696,110004.921077904
0.9742742807991572,0.0698,110004.921283185
0.9500691022373381,0.07,110004.921493696
0.9536934284720624,0.0702,110004.921703407
0.884701331671055,0.0704,110004.921929472
1.2931758904035853,0.0706,110004.92208413
0.9984823118354614,0.0708,110004.922284434
0.9611779714010619,0.071,110004.922492512
0.9543578458929763,0.0712,110004.922702077
0.9786459554819789,0.0714,110004.922906441
1.0997651896380782,0.0716,110004.923088298
1.019440754694562,0.0718,110004.923284484
0.9230371826304785,0.072,110004.92350116
0.9776365603576306,0.0722,110004.923705735
0.9743834143707188,0.0724,110004.923910993
1.180275318420803,0.0726,110004.924080445
0.9741698670039898,0.0728,110004.924285748
0.954895526741686,0.073,110004.924495195
0.9530662176089474,0.0732,110004.924705044
0.9886258497560961,0.0734,110004.924907345
1.1666978360493057,0.0736,110004.925078769
0.9741793268556999,0.0738,110004.92528407
0.9561738276032343,0.074,110004.925493237
0.9520817003156214,0.0742,110004.925703303
0.9866067931524373,0.0744,110004.925906018
1.1545611010753019,0.0746,110004.926079244
0.9481414518057696,0.0748,110004.926290183
0.8790821904740409,0.075,110004.926517693
0.9404330190025432,0.0752,110004.926730361
1.0537518226272724,0.0754,110004.926920159
1.176567479252644,0.0756,110004.927090145
1.0125556939120726,0.0758,110004.927287665
0.9502045435387977,0.076,110004.927498146
0.9384516949888861,0.0762,110004.927711263
0.9681150969132883,0.0764,110004.92791785
1.1743981097378795,0.0766,110004.92808815
0.9696123508558453,0.0768,110004.928294418
0.9450500732653443,0.077,110004.928506047
0.9709445147469604,0.0772,110004.928712032
1.013962253462647,0.0774,110004.928909278
1.195328594123224,0.0776,110004.929076596
0.9708785328884739,0.0778,110004.929282595
0.9545309065209872,0.078,110004.929492122
0.949920174525689,0.0782,110004.929702666
1.0013919590614853,0.0784,110004.929902388
1.1182930463677245,0.0786,110004.930081232
0.982024074434865,0.0788,110004.930284893
0.9591038163955659,0.079,110004.930493421
0.9336849905462583,0.0792,110004.930707626
1.0043387227701077,0.0794,110004.930906762
1.1642392308915066,0.0796,110004.931078548
0.9682744917893615,0.0798,110004.931285101
0.9576709790664932,0.08,110004.931493941
0.9571713634767147,0.0802,110004.93170289
0.9675905626817384,0.0804,110004.931909589
1.1757512920787596,0.0806,110004.932079693
0.9741888559430962,0.0808,110004.932284992
0.945841123164633,0.081,110004.932496444
0.9622694487835426,0.0812,110004.932704286
0.9791489935862113,0.0814,110004.932908545
1.1775373232824131,0.0816,110004.933078391
0.9630292705389726,0.0818,110004.933286069
0.9542349320963636,0.082,110004.933495661
0.9478043891180028,0.0822,110004.933706675
0.9933939484038641,0.0824,110004.933908005
1.1611906373054084,0.0826,110004.934080242
0.9707512585076069,0.0828,110004.934286268
0.9583271866607701,0.083,110004.934494965
0.9492889980683534,0.0832,110004.934705649
0.9867576706167471,0.0834,110004.934908333
1.123639677405648,0.0836,110004.935086326
1.0041421432475781,0.0838,110004.935285501
0.9036933517869741,0.084,110004.935506815
0.9046498955339575,0.0842,110004.935727895
0.9896972728318464,0.0844,110004.935929977
1.1866056334151036,0.0846,110004.936098525
1.027495764814745,0.0848,110004.936293173
0.9527393820775626,0.085,110004.936503094
0.9300940954072018,0.0852,110004.936718126
0.9995502096860813,0.0854,110004.936918216
1.1756545399737084,0.0856,110004.937088334
0.9709821736941231,0.0858,110004.937294311
0.9609148103940284,0.086,110004.937502446
0.9889485273844475,0.0862,110004.937704681
0.9714160452520756,0.0864,110004.937910566
0.7671329770282804,0.0866,110004.938171277
0.5921592225559058,0.0868,110004.938509024
1.5767772519237988,0.087,110004.938635865
0.9480604825805593,0.0872,110004.938846822
0.9714679546160696,0.0874,110004.939052696
0.9211665598442745,0.0876,110004.939269812
0.8453943401697613,0.0878,110004.939506388
0.871349577423267,0.088,110004.939735917
1.3615723731850617,0.0882,110004.939882806
1.1199273660948041,0.0884,110004.940061389
0.956388674696392,0.0886,110004.940270509
0.9794223777768905,0.0888,110004.940474711
0.9545536456913138,0.089,110004.940684233
0.9667347137919005,0.0892,110004.940891115
1.157152933119557,0.0894,110004.941063953
0.9784017693374918,0.0896,110004.941268368
0.9664263671022412,0.0898,110004.941475316
0.9521315638588668,0.09,110004.941685371
0.9563932667842864,0.0902,110004.94189449
1.1934740290379584,0.0904,110004.942062068
0.9806325275803496,0.0906,110004.942266018
0.9511897226988438,0.0908,110004.942476281
0.9580149636050133,0.091,110004.942685046
0.9767150987062828,0.0912,110004.942889814
1.171618764012876,0.0914,110004.943060518
0.9678574615660618,0.0916,110004.94326716
0.9634050056225032,0.0918,110004.943474757
0.927476028415334,0.092,110004.943690396
0.9748774458357182,0.0922,110004.94389555
1.190348657474084,0.0924,110004.944063568
0.9591727593420707,0.0926,110004.944272081
0.9013191235811077,0.0928,110004.944493978
0.9794079302289386,0.093,110004.944698183
0.9123921204409517,0.0932,110004.944917387
1.2728556236215278,0.0934,110004.945074514
1.0139879872200237,0.0936,110004.945271755
0.9649482780695046,0.0938,110004.94547902
0.944313805012445,0.094,110004.945690814
0.9755336336803844,0.0942,110004.94589583
1.1554882872411936,0.0944,110004.946068917
0.9876054959687363,0.0946,110004.946271427
0.9543305437051818,0.0948,110004.946480998
0.9620240728478673,0.095,110004.946688893
0.9706711805292214,0.0952,110004.946894936
1.1963582649538906,0.0954,110004.94706211
0.9783204242458172,0.0956,110004.947266542
0.9536434012078169,0.0958,110004.947476264
0.9641109591293805,0.096,110004.947683709
0.9488836377150316,0.0962,110004.947894483
1.2206063208421887,0.0964,110004.948058336
0.960693224509886,0.0966,110004.948266519
0.9625426550061207,0.0968,110004.948474302
0.9547678978802098,0.097,110004.948683777
0.9409196249847719,0.0972,110004.948896335
1.1974470891638223,0.0974,110004.949063357
0.9670899368966474,0.0976,110004.949270163
0.9694384287077451,0.0978,110004.949476468
0.9542849551846065,0.098,110004.949686049
0.9345882107435922,0.0982,110004.949900047
1.26046181155901,0.0984,110004.950058719
0.9505160999523591,0.0986,110004.950269131
0.9730466260392342,0.0988,110004.950474671
0.9493745710599494,0.099,110004.950685336
0.9354493735354185,0.0992,110004.950899137
1.2280636617181024,0.0994,110004.951061995
0.9756954116977172,0.0996,110004.951266977
0.963994783502854,0.0998,110004.951474447
0.947265717583395,0.1,110004.951685581
0.9669637218536549,0.1002,110004.951892414
1.1740189061877429,0.1004,110004.952062769
0.9738094247529475,0.1006,110004.952268148
0.9070911750523999,0.1008,110004.952488633
0.9701250419951012,0.101,110004.952694792
0.7261346453871654,0.1012,110004.952970223
2.098151516148958,0.1014,110004.953065545
0.743696273687477,0.1016,110004.953334472
1.3367642983952572,0.1018,110004.953484087
0.9341647635587762,0.102,110004.953698182
0.96186679633494,0.1022,110004.953906111
1.213415525603924,0.1024,110004.954070935
0.9405524026766147,0.1026,110004.954283576
0.9629875702750431,0.1028,110004.954491263
1.0032202965040338,0.103,110004.954690621
0.9325531338271701,0.1032,110004.954905086
1.252042336479684,0.1034,110004.955064825
0.9477145897717096,0.1036,110004.955275859
0.9696264424449865,0.1038,110004.955482124
0.9359658900487382,0.104,110004.955695807
0.9673378361056806,0.1042,110004.95590256
1.197009903904072,0.1044,110004.956069643
0.9755431200368982,0.1046,110004.956274657
0.9631823374113124,0.1048,110004.956482302
0.953243438075044,0.105,110004.956692112
0.9549456854664271,0.1052,110004.956901548
1.1623716645053392,0.1054,110004.95707361
0.9900058884477587,0.1056,110004.957275629
0.9783730741479457,0.1058,110004.95748005
0.9543851496428452,0.106,110004.957689609
0.961154915532931,0.1062,110004.957897692
1.2198468884525169,0.1064,110004.958061647
0.9567134906122048,0.1066,110004.958270696
0.9647062741972724,0.1068,110004.958478013
0.9517917246674549,0.107,110004.958688143
0.962829978595392,0.1072,110004.958895864
1.1530766504981984,0.1074,110004.959069313
0.9989711004269713,0.1076,110004.959269519
0.9524625368489794,0.1078,110004.959479501
0.9702991421145679,0.108,110004.959685623
0.9425737085496828,0.1082,110004.959897808
1.1499407619703594,0.1084,110004.96007173
1.0017079124012291,0.1086,110004.960271389
0.9710859738549107,0.1088,110004.960477344
0.966818768301243,0.109,110004.960684208
0.9610209713937731,0.1092,110004.96089232
1.1881705368982272,0.1094,110004.961060646
0.9538389741267399,0.1096,110004.961270325
0.9658663267930323,0.1098,110004.961477393
0.9612888970147355,0.11,110004.961685447
0.9688138359850251,0.1102,110004.961891885
1.180951254473771,0.1104,110004.96206124
0.8983030901365121,0.1106,110004.962283882
0.013983546827009601,0.1108,110004.976586405
1.0155841591015435,0.111,110004.976783336
3.652901385582688,0.1112,110004.976838087
17.773021562367557,0.1114,110004.97684934
19.114973529232326,0.1116,110004.976859803
19.976040410511104,0.1118,110004.976869815
0.004744500241233264,0.112,110005.019023886
0.2602340281228225,0.1122,110005.019792425
1.7531247987412195,0.1124,110005.019906507
0.4241313880169625,0.1126,110005.020378059
16.54668942961336,0.1128,110005.020390146
19.432564989728537,0.113,110005.020400438
0.9887285487974016,0.1132,110005.020602718
0.3869018250594311,0.1134,110005.021119645
22.05799471528599,0.1136,110005.021128712
1.7461148644876028,0.1138,110005.021243252
1.5207276342348222,0.114,110005.021374768
36.54970533756197,0.1142,110005.02138024
43.03843974196904,0.1144,110005.021384887
9.433521342062775,0.1146,110005.021406088
1.4852550621010137,0.1148,110005.021540745
0.9320055507917662,0.115,110005.021755336
0.5663428170049946,0.1152,110005.022108479
2.0858535206710953,0.1154,110005.022204363
2.2250902771523613,0.1156,110005.022294247
0.9884890456757766,0.1158,110005.022496576
0.7924432800944154,0.116,110005.02274896
0.9202764511153609,0.1162,110005.022966286
1.6164619921187933,0.1164,110005.023090013
1.0418457173628912,0.1166,110005.02328198
0.808489114885354,0.1168,110005.023529355
0.9046376292626959,0.117,110005.023750438
1.074667969497732,0.1172,110005.023936542
0.9385000769365874,0.1174,110005.024149648
1.1111419954884123,0.1176,110005.024329643
1.082315453509724,0.1178,110005.024514432
1.0865490970481706,0.118,110005.024698501
1.078702083840089,0.1182,110005.024883909
1.0552196685722335,0.1184,110005.025073443
1.0524764550019194,0.1186,110005.025263471
1.1157726303046605,0.1188,110005.025442719
1.0461563961829494,0.119,110005.025633895
1.0914051938704548,0.1192,110005.025817145
1.0531914262944602,0.1194,110005.026007044
0.801140826882224,0.1196,110005.026256688
1.1022745450596962,0.1198,110005.026438131
1.0810459787205553,0.12,110005.026623137
1.0449485126439348,0.1202,110005.026814534
1.0302746183422993,0.1204,110005.027008657
1.0512648774885711,0.1206,110005.027198904
1.1172685102821671,0.1208,110005.027377912
1.108973299247269,0.121,110005.027558259
1.088050452485692,0.1212,110005.027742074
1.1124336571372617,0.1214,110005.02792186
0.9664076795681897,0.1216,110005.028128812
1.0327858149575782,0.1218,110005.028322463
1.033228607419113,0.122,110005.028516031
1.0416449981939626,0.1222,110005.028708035
0.9986866957191547,0.1224,110005.028908298
1.0441029232597798,0.1226,110005.02909985
1.0979419221687452,0.1228,110005.029282009
1.066149176008687,0.123,110005.0294696
1.0913933203901756,0.1232,110005.029652852
1.0386750192976648,0.1234,110005.029845405
1.0694844403925494,0.1236,110005.030032411
1.0575631730060362,0.1238,110005.030221525
1.054585363265789,0.124,110005.030411173
1.0975742774673882,0.1242,110005.030593393
1.0146361753180813,0.1244,110005.030790508
1.0717022406732495,0.1246,110005.030977127
1.0633885731590014,0.1248,110005.031165205
1.1038685527991878,0.125,110005.031346386
1.041281579123448,0.1252,110005.031538457
1.0274535178926512,0.1254,110005.031733113
1.0736987082861271,0.1256,110005.031919385
1.020392514609631,0.1258,110005.032115388
1.0712832289894998,0.126,110005.03230208
0.9512620754725611,0.1262,110005.032512327
1.0905423098725613,0.1264,110005.032695722
1.0836114074936183,0.1266,110005.03288029
1.0236986360810332,0.1268,110005.03307566
1.0719492401340098,0.127,110005.033262236
1.0333620708421103,0.1272,110005.033455779
1.0789348724077885,0.1274,110005.033641147
1.0722193562810998,0.1276,110005.033827676
1.0456805772407984,0.1278,110005.034018939
1.1469270605247626,0.128,110005.034193318
0.9518143994327016,0.1282,110005.034403443
1.104313447681626,0.1284,110005.034584551
1.111697882087817,0.1286,110005.034764456
1.1062680937827238,0.1288,110005.034945244
1.0418348977172767,0.129,110005.035137213
1.1050822146100148,0.1292,110005.035318195
1.0529308917059905,0.1294,110005.035508141
1.0965152463532368,0.1296,110005.035690537
1.091536252653841,0.1298,110005.035873765
0.5891883772791041,0.13,110005.036213215
1.4469686121229597,0.1302,110005.036351435
1.3934951898700814,0.1304,110005.036494959
1.0468408759437953,0.1306,110005.03668601
0.9837581570771391,0.1308,110005.036889312
1.1650598523709745,0.131,110005.037060977
0.8846660818540174,0.1312,110005.037287051
0.900377746664272,0.1314,110005.03750918
1.0434546558938664,0.1316,110005.037700851
1.0647246047768875,0.1318,110005.037888693
0.9144361821413455,0.132,110005.038107407
1.039901007933875,0.1322,110005.038299733
1.0620897863106438,0.1324,110005.038488041
0.9096738934048136,0.1326,110005.0387079
0.9258745264204251,0.1328,110005.038923912
1.0246058880696316,0.133,110005.039119109
1.1035700286277104,0.1332,110005.039300339
1.0532802101670582,0.1334,110005.039490222
0.8373070496198,0.1336,110005.039729083
0.813064319663096,0.1338,110005.039975066
1.0406152205218087,0.134,110005.04016726
1.054324057773194,0.1342,110005.040356955
1.0602260948744873,0.1344,110005.040545594
1.1002734571177397,0.1346,110005.040727367
1.0782543183222093,0.1348,110005.040912852
1.0127556564094453,0.135,110005.041110333
1.071518506810633,0.1352,110005.041296984
1.062947755627223,0.1354,110005.04148514
1.077365644347824,0.1356,110005.041670778
0.8317529773612711,0.1358,110005.041911234
