ros_time,wall_elapsed,x,y,z,qx,qy,qz,qw,vx,vy,vz,wz
0.002,27.730542300007073,0.0,2.3,0.6,0.0,0.0,0.7071080798594737,0.7071054825112364,0.0,0.0,0.0,0.0
0.024,27.751856714006863,9.041244922750047e-06,2.2997549261285712,0.594804917659641,-0.014581362814413374,0.014979037032882062,0.7069428589291257,0.7069616725941772,0.0003815979402813721,-0.01172575829882023,-0.33508467883773596,-0.0008229736729997308
0.046,27.77378035300353,1.7821131824946254e-05,2.3005404497449184,0.585222275765718,-0.012777740608953621,0.01323008445489485,0.7069949270252638,0.7069793967088353,0.00010976166680107077,0.013342357817241898,-0.4758585696934725,0.0004803708626122022
0.066,27.793849838002643,1.819197059724914e-05,2.3006263841655095,0.5740231179246,-0.01279450879573624,0.013256847520612123,0.7069946088686352,0.706978910271853,-2.4874343538933492e-05,-0.0010070815896709893,-0.631696543294931,-0.00012016028893095781
0.088,27.816132792002463,1.684396876919063e-05,2.300587524572807,0.5577357586359329,-0.01387443757192819,0.014309870059176534,0.706973238429163,0.7069593819633021,-7.993852308310829e-05,-0.0017381059784569435,-0.833777000750076,3.090576011455924e-05
0.108,27.83598477600026,1.51054435215724e-05,2.3005613116544397,0.5389342018501108,-0.014886944657254372,0.015297797793035334,0.7069526368269629,0.7069386999909253,-8.962912583362026e-05,-0.0009536409860103774,-1.0278041800378448,0.00011661958558293399
0.128,28.381168459003675,1.3332171144384702e-05,2.3005497739639655,0.5162135383416874,-0.01583223800757508,0.01621854111000719,0.7069325535750586,0.7069177207142154,-8.692898507136137e-05,-0.00029905540745305383,-1.2247947915364554,0.0001522169049745055
0.15,28.72995838200586,1.1499966449955538e-05,2.300549725042516,0.486658806403267,-0.016798580954551442,0.01715787722699327,0.7069110159604313,0.7068947803179535,-8.002689595482949e-05,0.00021930774026821838,-1.442259337467677,0.00017017806809708247
0.17,28.75004304000322,9.97189218675254e-06,2.3005581302158187,0.45563932907036375,-0.017622435934140052,0.017957162709349613,0.7068918041962566,0.7068740815869105,-7.352478985559916e-05,0.0005714648095121246,-1.6398901911438388,0.00018035880685440968
0.192,28.771996923002007,8.431837917907518e-06,2.3005744717182135,0.4169559374755757,-0.018480371825454218,0.018788052486823886,0.7068709552354284,0.7068514253968072,-6.724944464342746e-05,0.000874595158862638,-1.8569902819265314,0.00018983157645088264
0.214,28.79395797500183,7.015372867174609e-06,2.3005966988436963,0.3735002484627302,-0.019297494380771007,0.019578101076143235,0.7068502981076428,0.7068288058179385,-6.216982974746894e-05,0.0011154293732031188,-2.0737699248837744,0.00019855028745724938
0.234,29.316925356004504,-2.8226695646983713e-06,2.297221153118102,0.34083723845342523,-0.00789040430012825,0.005382431337799194,0.707012432445079,0.7071366143263741,-0.0019510007504292086,-0.43921389250123205,-0.9843987265881827,-0.018503336241860582
