ros_time,wall_elapsed,x,y,z,qx,qy,qz,qw,vx,vy,vz,wz
1.734,0.028691330000583548,-8.806305850759394e-05,2.2780979847842273,0.09683308411053516,0.038030118085799,-0.03997792604541726,0.7063813942298562,0.705677547774741,0.005230163653311694,-0.04846280238317605,0.16170158539107898,0.0062058038182944515
1.736,0.030576391000067815,-7.734121385301156e-05,2.2780017703896625,0.09715697022042842,0.03812562290535403,-0.040077850141111426,0.7063806710358306,0.7056674502859791,0.00536159274903825,-0.04810864905712685,0.16194467022267037,0.0066467721025719765
1.738,0.22654364400659688,-6.635953139108065e-05,2.2779060833994373,0.09748168693881042,0.03821946678241993,-0.040175553743544444,0.7063803055134781,0.7056571839235766,0.005491510625869733,-0.047844954865288,0.16236000783569132,0.007036328193770039
1.74,0.22856025300279725,-5.512917437079136e-05,2.2778105829205466,0.09780797055541408,0.038311029608266926,-0.040271018297902486,0.7063803023167429,0.7056467803331293,0.005615784827675497,-0.04775173939010039,0.163143506723123,0.007382743309808244
1.742,0.23026610900706146,-4.3667478305711716e-05,2.2777155494713432,0.09813547144346181,0.038400662240622184,-0.040364255368663865,0.7063806879497002,0.7056361950181715,0.0057315847390926366,-0.047518248471987067,0.163752077167869,0.007791820722010127
1.744,0.23233264600276016,-3.1979227293577744e-05,2.2776212269393414,0.09846378414423593,0.03848879243309994,-0.04045507348132155,0.706381438255812,0.7056254414165587,0.0058448842568102274,-0.04716278958306844,0.1641579403531858,0.008199871900162102
1.746,0.2344474270066712,-2.0067755068890573e-05,2.2775276574805146,0.09879287464858924,0.038575257180275206,-0.04054356384578189,0.7063825310503234,0.7056145468958939,0.005956457027779648,-0.04678626074503087,0.1645468348380479,0.00856363953592256
1.748,0.2363037700051791,-7.943075613461512e-06,2.2774350790625797,0.09912237720280308,0.03865999827185404,-0.04062998060073483,0.706383964851418,0.7056035029751446,0.006063075517086305,-0.046290730586908614,0.1647528253512412,0.008919958067732402
1.75,0.23848769000323955,4.38391738600153e-06,2.2773433040448907,0.09945265145512316,0.03874262008067485,-0.04071421194580539,0.7063857200495605,0.7055923588340369,0.006164203832822522,-0.04588905934216127,0.16513867534207433,0.009215705407112241
1.752,0.24065293300373014,1.6893791850921235e-05,2.2772525697773656,0.09978334636926052,0.038823410241362724,-0.04079624433898483,0.7063878232021681,0.7055810743612437,0.006255654375870224,-0.045368678371948065,0.16534896971605603,0.009570975833500844
1.754,0.24248250800155802,2.957760182628784e-05,2.2771626791107664,0.10011481832121913,0.03890221697724817,-0.04087574356905941,0.706390260586173,0.7055696924124009,0.006342581456785938,-0.04494691262407483,0.16573748564991764,0.009892785577962441
1.756,0.24446537699986948,4.242221430579649e-05,2.277073870852487,0.10044670851409884,0.03897926136337638,-0.040952802019289844,0.7063930536051183,0.7055581754956645,0.006422985194383237,-0.044405705000534056,0.16594656844390693,0.010261924743589876
