phase,sim_time,rel_to_rl_switch,cmd_vx,cmd_vy,cmd_yaw,base_x,base_y,base_z,tilt_deg,base_vx,base_vy,base_wx,base_wy,base_wz,imu_wx,imu_wy,imu_wz,rtf,base_qw,base_qx,base_qy,base_qz,base_vz,imu_qw,imu_qx,imu_qy,imu_qz,kd_FL_calf,kd_FL_hip,kd_FL_thigh,kd_FR_calf,kd_FR_hip,kd_FR_thigh,kd_RL_calf,kd_RL_hip,kd_RL_thigh,kd_RR_calf,kd_RR_hip,kd_RR_thigh,kp_FL_calf,kp_FL_hip,kp_FL_thigh,kp_FR_calf,kp_FR_hip,kp_FR_thigh,kp_RL_calf,kp_RL_hip,kp_RL_thigh,kp_RR_calf,kp_RR_hip,kp_RR_thigh,mode_FL_calf,mode_FL_hip,mode_FL_thigh,mode_FR_calf,mode_FR_hip,mode_FR_thigh,mode_RL_calf,mode_RL_hip,mode_RL_thigh,mode_RR_calf,mode_RR_hip,mode_RR_thigh,pos_FL_calf_joint,pos_FL_hip_joint,pos_FL_thigh_joint,pos_FR_calf_joint,pos_FR_hip_joint,pos_FR_thigh_joint,pos_RL_calf_joint,pos_RL_hip_joint,pos_RL_thigh_joint,pos_RR_calf_joint,pos_RR_hip_joint,pos_RR_thigh_joint,target_FL_calf,target_FL_hip,target_FL_thigh,target_FR_calf,target_FR_hip,target_FR_thigh,target_RL_calf,target_RL_hip,target_RL_thigh,target_RR_calf,target_RR_hip,target_RR_thigh,vel_FL_calf_joint,vel_FL_hip_joint,vel_FL_thigh_joint,vel_FR_calf_joint,vel_FR_hip_joint,vel_FR_thigh_joint,vel_RL_calf_joint,vel_RL_hip_joint,vel_RL_thigh_joint,vel_RR_calf_joint,vel_RR_hip_joint,vel_RR_thigh_joint
fixedstand_hold,115.959,,0.0,0.0,0.0,0.02047446206737533,-0.0068901356122092715,0.31042980145623666,0.35261415580479233,0.011790631741783842,0.011468394823743193,-0.0053417736221909335,0.0122349874834425,0.00047181907607424814,0.002382474894742399,0.01120076108358319,-0.00017693034811101032,14.534038341712844,0.9999949553957425,-0.00026939965482549767,-0.0030653186440849573,0.0007876728402996708,0.05517958017897274,0.9999950889919977,-0.0002685097953669073,-0.0030219023712119816,0.000786130037178315,6.963106632232666,4.9751081466674805,4.9755659103393555,6.96104097366333,4.9701924324035645,4.973698616027832,6.96444034576416,4.9751081466674805,4.973216533660889,6.963106632232666,4.974174499511719,4.9751081466674805,139.15145874023438,94.43104553222656,94.4415054321289,139.10394287109375,94.31868743896484,94.3988265991211,139.18212890625,94.43104553222656,94.38780975341797,139.15145874023438,94.40970611572266,94.43104553222656,10,10,10,10,10,10,10,10,10,10,10,10,-1.4141159306130682,0.11583584811149894,0.6785439862483962,-1.413616354372735,-0.1148182832553255,0.6790416018287111,-1.4144634224491313,0.1342372475667828,0.6922047861584595,-1.4140693905944746,-0.13298797073897006,0.6920162018919926,-1.3738514184951782,0.02477242611348629,0.6823128461837769,-1.375827670097351,-0.027156434953212738,0.6835871934890747,-1.3725481033325195,0.02489842288196087,0.6859501004219055,-1.3738514184951782,-0.025367295369505882,0.6846753358840942,0.40501198497653323,-0.16064834542595777,-0.18052240615616358,0.3983754227107098,0.17140039543781618,-0.1788220715693792,0.4023744608031803,-0.2250873593502747,-0.18291075117296407,0.4057531004993433,0.21555207041761507,-0.1848897544114197
fixedstand_hold,115.977,,0.0,0.0,0.0,0.02084795677564004,-0.006505985888144386,0.31210844243809566,0.33333689286660706,0.011371329775718031,0.012584472182554981,0.0016857416126241738,0.0121789828012389,0.0001278410820751344,-0.00891380173561099,0.012351791114859317,-0.0007106133353643987,9.169770103670182,0.9999954671201026,-0.00026470805317360907,-0.002896839914524916,0.0007771662654071144,0.050079088769326485,0.9999953665720802,-0.0002636706069121187,-0.002930868298187177,0.0007793094382390342,6.970600605010986,4.976902961730957,4.9755659103393555,6.968235969543457,4.976902961730957,4.977765083312988,6.967623710632324,4.977765083312988,4.977336883544922,6.966376304626465,4.977336883544922,4.977765083312988,139.32382202148438,94.4720687866211,94.4415054321289,139.26942443847656,94.4720687866211,94.49177551269531,139.25534057617188,94.49177551269531,94.48197937011719,139.22665405273438,94.48197937011719,94.49177551269531,10,10,10,10,10,10,10,10,10,10,10,10,-1.407918978307717,0.1135536087913378,0.6759087992230928,-1.4074459845682927,-0.1125411683623847,0.6763937750233335,-1.4081232580264649,0.13146046053212768,0.6894644200387035,-1.407734191976532,-0.13023898423826186,0.689255472994522,-1.3661911487579346,0.023847399279475212,0.6823128461837769,-1.3687007427215576,-0.023850468918681145,0.6809840202331543,-1.3693357706069946,0.02350974641740322,0.683167576789856,-1.3706116676330566,-0.02373700775206089,0.6828411221504211,0.412709013995486,-0.11587839347068139,-0.18959713093084907,0.404459117920451,0.14766303488005272,-0.18561815389928224,0.4400800348208008,-0.1620402484043176,-0.20689962588174687,0.42604392510614053,0.18881678306959754,-0.19960503469585858
fixedstand_hold,116.005,,0.0,0.0,0.0,0.02108174559344533,-0.006235892792222423,0.3131326277906743,0.3203688749919943,0.01092539412794212,0.013272434162234517,0.003224177995920263,0.011248695478303336,2.403456920627915e-05,-0.001588154870324091,0.01136790300295455,-0.0006110248290229547,2.08569715110938,0.9999957951923457,-0.0002551174458793513,-0.0027840778640335867,0.0007703396421556418,0.04751126188899669,0.9999954992909534,-0.00026100146155525367,-0.002886226791006951,0.0007765120635211293,6.972836971282959,4.979015350341797,4.980985641479492,6.9722900390625,4.980985641479492,4.981363773345947,6.970600605010986,4.9802141189575195,4.979820251464844,6.9722900390625,4.980985641479492,4.980602741241455,139.375244140625,94.52034759521484,94.56539154052734,139.3626708984375,94.56539154052734,94.57402801513672,139.32382202148438,94.54774475097656,94.53874206542969,139.3626708984375,94.56539154052734,94.556640625,10,10,10,10,10,10,10,10,10,10,10,10,-1.407918978307717,0.1135536087913378,0.6759087992230928,-1.4074459845682927,-0.1125411683623847,0.6763937750233335,-1.4081232580264649,0.13146046053212768,0.6894644200387035,-1.407734191976532,-0.13023898423826186,0.689255472994522,-1.3637259006500244,0.02271326631307602,0.6786611080169678,-1.3643380403518677,-0.021606694906949997,0.6784805059432983,-1.3661917448043823,0.022156795486807823,0.6813712120056152,-1.3643380403518677,-0.021712183952331543,0.68076092004776,0.412709013995486,-0.11587839347068139,-0.18959713093084907,0.404459117920451,0.14766303488005272,-0.18561815389928224,0.4400800348208008,-0.1620402484043176,-0.20689962588174687,0.42604392510614053,0.18881678306959754,-0.19960503469585858
fixedstand_hold,116.018,,0.0,0.0,0.0,0.021232350132710277,-0.0060482701478842965,0.3137777087374013,0.31204914079983465,0.01049515969581647,0.013711805836281434,-0.00010382912186393447,0.011600608696048276,-0.0005974809771607322,-0.003091440410137388,0.01043961395896991,-0.0004037139077891714,13.717231792108125,0.9999960019682425,-0.00025225463262857283,-0.002711430280992464,0.0007619455117836518,0.045429232120610785,0.9999960602092384,-0.0002514733971849058,-0.0026905608530442522,0.0007597430011365784,6.9778947830200195,4.984526634216309,4.983859539031982,6.975459098815918,4.982464790344238,4.984852313995361,6.975960731506348,4.983172416687012,4.984195709228516,6.97694206237793,4.982821464538574,4.983172416687012,139.4915771484375,94.64631652832031,94.63107299804688,139.435546875,94.59919738769531,94.65377044677734,139.4470977783203,94.61537170410156,94.63875579833984,139.46966552734375,94.60734558105469,94.61537170410156,10,10,10,10,10,10,10,10,10,10,10,10,-1.4010142958626588,0.1110199307518398,0.6729708633741005,-1.4005395508934981,-0.11003770034400162,0.6734242625594042,-1.4009726194207843,0.12844400579636694,0.6863605792818355,-1.4006483099672735,-0.12717002565565227,0.68615892267061,-1.357757806777954,0.01946032978594303,0.6765180230140686,-1.3607068061828613,-0.0207370538264513,0.6758176684379578,-1.3601118326187134,0.02040892280638218,0.6779217720031738,-1.358928918838501,-0.020622357726097107,0.6787455081939697,0.40209824501031466,-0.08513832117549285,-0.18547211017679463,0.3692429900311379,0.14637055375559016,-0.16893032403008296,0.431988901099423,-0.13134607932064127,-0.20341149840588227,0.3972965446752008,0.1827768693048523,-0.18622829821606288
fixedstand_hold,116.046,,0.0,0.0,0.0,0.021445855153901548,-0.005754849630662169,0.31470688564232974,0.30028627337238795,0.00966650836012632,0.01428030650559643,-0.006912363092375407,0.009986395574954586,-0.0006369844437598506,-0.0016342712474125335,0.007760885795597537,-0.0005850096607169047,5.804167219088298,0.99999628624949,-0.0002541863170821989,-0.002608131967983863,0.0007486816291911588,0.04384939149515689,0.9999964553028097,-0.0002481173817435466,-0.0025460172906546594,0.0007386579290975911,6.9814252853393555,4.9883904457092285,4.985800743103027,6.9801530838012695,4.987847328186035,4.987847328186035,6.982240676879883,4.987847328186035,4.987847328186035,6.983415126800537,4.988121032714844,4.9883904457092285,139.57278442382812,94.7346420288086,94.67544555664062,139.54351806640625,94.72222137451172,94.72222137451172,139.59152221679688,94.72222137451172,94.72222137451172,139.61854553222656,94.72847747802734,94.7346420288086,10,10,10,10,10,10,10,10,10,10,10,10,-1.3924419682697637,0.10846883728773005,0.669277133050679,-1.3920546012590664,-0.10746150057598491,0.6697177371196545,-1.3922595591120004,0.12513602590420358,0.6825535045279345,-1.3920019591868682,-0.12387463974683488,0.6823273772339382,-1.3531874418258667,0.01682615652680397,0.674963653087616,-1.3548799753189087,-0.01722228154540062,0.6732820272445679,-1.3520737886428833,0.017307650297880173,0.674666702747345,-1.3504239320755005,-0.017107898369431496,0.6741263270378113,0.37418228594508207,-0.12046982892815594,-0.1722583620075715,0.37077792439737023,0.13204637304288092,-0.1724850098667123,0.4062016197604073,-0.1485398536633932,-0.19261886525940128,0.4003957593340781,0.16204176622891633,-0.19066038970719507
fixedstand_hold,116.081,,0.0,0.0,0.0,0.02186977875626611,-0.005029935023367453,0.3167496792070001,0.27847128885359085,0.007951690306948415,0.016006312287699526,0.0024697123348978974,0.007123542418676977,-0.0008817287692614911,-0.003465856837397737,0.008019201308918858,-0.00018214404189276435,0.17560443460978106,0.999996789113064,-0.00023759911039462493,-0.0024184747980667705,0.0007185331419803515,0.04174227203375726,0.9999967184553689,-0.00024545630780994953,-0.0024455919278034994,0.0007224332615527416,6.98627233505249,4.991072177886963,4.990848541259766,6.986927032470703,4.9896721839904785,4.98991584777832,6.985936164855957,4.990390777587891,4.98991584777832,6.984165668487549,4.9896721839904785,4.990848541259766,139.68426513671875,94.79592895507812,94.79083251953125,139.69931030273438,94.7639389038086,94.76950073242188,139.67652893066406,94.78035736083984,94.76950073242188,139.63580322265625,94.7639389038086,94.79083251953125,10,10,10,10,10,10,10,10,10,10,10,10,-1.3854218107289418,0.1062831258860486,0.6662170284350122,-1.385008001061145,-0.10528472618408546,0.6665995600787511,-1.3850843000270672,0.12250233687348899,0.6793788582073024,-1.3848436862503402,-0.1212202820162398,0.6791149962481411,-1.3461534976959229,0.014734460972249508,0.6703464388847351,-1.3451151847839355,-0.01586165837943554,0.6713466644287109,-1.346677541732788,0.015370077453553677,0.6726066470146179,-1.3493388891220093,-0.015939099714159966,0.6715949177742004,0.37455383680730087,-0.1047064683872403,-0.17460089810931917,0.35288183246764726,0.1472440376875804,-0.16428928613130916,0.39468851575900044,-0.14851005816524832,-0.1880069843089683,0.38281246066302055,0.16943743606376768,-0.18272212632776497
fixedstand_hold,116.081,,0.0,0.0,0.0,0.02186977875626611,-0.005029935023367453,0.3167496792070001,0.27847128885359085,0.007951690306948415,0.016006312287699526,0.0024697123348978974,0.007123542418676977,-0.0008817287692614911,-0.003465856837397737,0.008019201308918858,-0.00018214404189276435,0.17560443460978106,0.999996789113064,-0.00023759911039462493,-0.0024184747980667705,0.0007185331419803515,0.04174227203375726,0.9999967184553689,-0.00024545630780994953,-0.0024455919278034994,0.0007224332615527416,6.98627233505249,4.991072177886963,4.990848541259766,6.986927032470703,4.9896721839904785,4.98991584777832,6.985936164855957,4.990390777587891,4.98991584777832,6.984165668487549,4.9896721839904785,4.990848541259766,139.68426513671875,94.79592895507812,94.79083251953125,139.69931030273438,94.7639389038086,94.76950073242188,139.67652893066406,94.78035736083984,94.76950073242188,139.63580322265625,94.7639389038086,94.79083251953125,10,10,10,10,10,10,10,10,10,10,10,10,-1.3854218107289418,0.1062831258860486,0.6662170284350122,-1.385008001061145,-0.10528472618408546,0.6665995600787511,-1.3850843000270672,0.12250233687348899,0.6793788582073024,-1.3848436862503402,-0.1212202820162398,0.6791149962481411,-1.3461534976959229,0.014734460972249508,0.6703464388847351,-1.3451151847839355,-0.01586165837943554,0.6713466644287109,-1.346677541732788,0.015370077453553677,0.6726066470146179,-1.3493388891220093,-0.015939099714159966,0.6715949177742004,0.37455383680730087,-0.1047064683872403,-0.17460089810931917,0.35288183246764726,0.1472440376875804,-0.16428928613130916,0.39468851575900044,-0.14851005816524832,-0.1880069843089683,0.38281246066302055,0.16943743606376768,-0.18272212632776497
fixedstand_hold,116.103,,0.0,0.0,0.0,0.022001008469636943,-0.004755496971251009,0.31744125267828854,0.27257949132028697,0.007446299386288134,0.016511805356736436,-0.0008073335638593623,0.006037980289184184,-0.00038527014092296996,-0.0046233532551369465,0.005398306929960043,-0.00033769198165648363,0.12066736291261689,0.9999969185043768,-0.0002374745802954658,-0.002366818892551881,0.0007104617544478063,0.040075539554907245,0.9999969441675812,-0.00023579590762119038,-0.002356656114911474,0.0007086802844144165,6.989867687225342,4.9923295974731445,4.993275165557861,6.990132808685303,4.992907524108887,4.993275165557861,6.989597797393799,4.993093013763428,4.992718696594238,6.989867687225342,4.993093013763428,4.993275165557861,139.7669677734375,94.82466888427734,94.84628295898438,139.77305603027344,94.83788299560547,94.84628295898438,139.7607421875,94.84212493896484,94.83356475830078,139.7669677734375,94.84212493896484,94.84628295898438,10,10,10,10,10,10,10,10,10,10,10,10,-1.3767220187861549,0.10315898703052273,0.6624009710980765,-1.376328792892993,-0.10216576802875732,0.6627494406332453,-1.3762016621445552,0.11896933192436254,0.6754219215630286,-1.3760006864735201,-0.11768831976667027,0.6751344822767686,-1.3401010036468506,0.013647475279867649,0.6676743030548096,-1.339616060256958,-0.013120073825120926,0.6677290201187134,-1.3405894041061401,0.013010036200284958,0.6694502830505371,-1.3401010036468506,-0.013009070418775082,0.6687430143356323,0.3403557472848281,-0.125528691998271,-0.15848232356470493,0.3207037692619802,0.14864616463920033,-0.1491883488811378,0.3731352205051862,-0.14284437640202308,-0.17863507904221557,0.34934484287865014,0.1676295377919496,-0.1664376674586255
fixedstand_hold,116.123,,0.0,0.0,0.0,0.022103451118279275,-0.004522455103212654,0.3179835710279241,0.26846415971861437,0.007001419597451609,0.016887236893965697,-0.005865311055449037,0.006045767321594157,-0.00015235665347725178,-0.0021948604883547597,0.005701690634566993,6.173294641176636e-05,11.935168327852839,0.9999970072523353,-0.00023248240390251758,-0.0023312260934872323,0.0007048568689523543,0.03809053834144898,0.999996976065142,-0.00023468666939655875,-0.0023436859949116577,0.0007070492885647496,6.990392684936523,4.992907524108887,4.993800163269043,6.9908976554870605,4.993800163269043,4.993275165557861,6.989867687225342,4.993275165557861,4.992907524108887,6.991618633270264,4.99362850189209,4.99362850189209,139.77903747558594,94.83788299560547,94.85828399658203,139.7906494140625,94.85828399658203,94.84628295898438,139.7669677734375,94.84628295898438,94.83788299560547,139.80722045898438,94.85436248779297,94.85436248779297,10,10,10,10,10,10,10,10,10,10,10,10,-1.3749728916075448,0.10250716392054304,0.6616320107934346,-1.3745941189247652,-0.10152461745895103,0.6619793583474127,-1.3744312737403384,0.11823110005648818,0.6746341789119423,-1.3742296442502129,-0.11697796694209739,0.6743388604895779,-1.3391340970993042,0.013118385337293148,0.6670363545417786,-1.3381789922714233,-0.012259767390787601,0.6677290201187134,-1.3401013612747192,0.012836042791604996,0.6692173480987549,-1.3367691040039062,-0.012490336783230305,0.6682876348495483,0.35016650758370105,-0.09028310170592774,-0.1653883078766783,0.32830598984935366,0.1395548134353789,-0.15408636018516916,0.3822050125555804,-0.11428119615683498,-0.1844013590982581,0.3579835230833421,0.1587260138721484,-0.17213367691771914
fixedstand_hold,116.164,,0.0,0.0,0.0,0.022482132616169926,-0.0034431444890633094,0.3199837424761714,0.25306196731807934,0.004883579906254689,0.01814649800321822,-0.005392307201041474,0.004231380032846423,-0.0008319147283894839,-0.007444499581938017,0.005486434770179107,0.0003969366019321883,19.13765619750037,0.9999973224938056,-0.0002492258522417718,-0.0021942722710781857,0.0006914194781523546,0.03000851426175178,0.9999972350359009,-0.00023865591563434075,-0.0022319740828464813,0.0007008962837171947,6.995263576507568,4.996463775634766,4.996790885925293,6.995263576507568,4.996575355529785,4.996684551239014,6.994785308837891,4.996349334716797,4.996575355529785,6.994272708892822,4.996684551239014,4.996463775634766,139.89105224609375,94.91917419433594,94.92665100097656,139.89105224609375,94.92172241210938,94.9242172241211,139.88006591796875,94.91656494140625,94.92172241210938,139.86827087402344,94.9242172241211,94.91917419433594,10,10,10,10,10,10,10,10,10,10,10,10,-1.3666491722869951,0.09915729161025144,0.6579985807246089,-1.3662308551852655,-0.09821674266565239,0.6582989833177031,-1.3659067779721177,0.11456141106018602,0.6708530870839624,-1.3656924053589243,-0.11331209820364663,0.6705297304551623,-1.328479290008545,0.009238636121153831,0.6627329587936401,-1.328479290008545,-0.009091981686651707,0.6629524230957031,-1.329714298248291,0.00943536963313818,0.6638665199279785,-1.3309768438339233,-0.008988944813609123,0.6640535593032837,0.3150824463100089,-0.06253976394677067,-0.15125000343151881,0.28915353739581784,0.12354489530819639,-0.13682378338025827,0.3514483890782283,-0.06955195907854948,-0.1713533255744273,0.31726245526316876,0.1415279087771004,-0.15391666249056035
fixedstand_hold,116.169,,0.0,0.0,0.0,0.022482132616169926,-0.0034431444890633094,0.3199837424761714,0.25306196731807934,0.004883579906254689,0.01814649800321822,-0.005392307201041474,0.004231380032846423,-0.0008319147283894839,-0.006720080365966823,0.005293116380834832,0.00019234245199876496,12.467427732609297,0.9999973224938056,-0.0002492258522417718,-0.0021942722710781857,0.0006914194781523546,0.03000851426175178,0.9999972571691608,-0.0002429871716917589,-0.0022219396993690597,0.0006997109134378035,6.995415687561035,4.996790885925293,4.996894836425781,6.995263576507568,4.996790885925293,4.996790885925293,6.994785308837891,4.996349334716797,4.996575355529785,6.994272708892822,4.996790885925293,4.996463775634766,139.89456176757812,94.92665100097656,94.92902374267578,139.89105224609375,94.92665100097656,94.92665100097656,139.88006591796875,94.91656494140625,94.92172241210938,139.86827087402344,94.92665100097656,94.91917419433594,10,10,10,10,10,10,10,10,10,10,10,10,-1.3633123567695185,0.09799249609551897,0.6565219880529796,-1.3627684329848755,-0.09715296148122476,0.6567269187111968,-1.3624472097921334,0.11334809703020898,0.6692961026317281,-1.36217910154404,-0.11211675974751678,0.6689154826400712,-1.3280738592147827,0.008798503316938877,0.6625532507896423,-1.328479290008545,-0.00879963580518961,0.662770688533783,-1.329714298248291,0.00943536963313818,0.6638665199279785,-1.3309768438339233,-0.008842597715556622,0.6640535593032837,0.31952929002782343,-0.06536723776493653,-0.15407456166668515,0.2951129767135148,0.1214456208977441,-0.14117060948693747,0.3494903242242893,-0.07031574177252939,-0.17159228799270868,0.3136269563704843,0.14244999650083603,-0.15342472270305343
fixedstand_hold,116.188,,0.0,0.0,0.0,0.022547123123768904,-0.0031916084576084523,0.32040342172667846,0.25087491420433916,0.004252857805884525,0.017938901110936236,-0.006136366093372646,0.003181706170689782,-0.001168947938367771,-0.0042372782146929905,0.0035613286180213115,-0.0008212918079803634,10.717309887375082,0.9999973730508217,-0.0002563095840566226,-0.002174239517925843,0.0006788809700561437,0.03022972758998633,0.9999973460455444,-0.0002520766266312874,-0.0021847134849541133,0.0006865757285022049,6.99612283706665,4.997095108032227,4.997467517852783,6.995263576507568,4.997467517852783,4.996894836425781,6.994948387145996,4.997554779052734,4.996575355529785,6.994785308837891,4.997377872467041,4.996463775634766,139.91082763671875,94.93360900878906,94.94210815429688,139.89105224609375,94.94210815429688,94.92902374267578,139.88381958007812,94.94410705566406,94.92172241210938,139.88006591796875,94.9400634765625,94.91917419433594,10,10,10,10,10,10,10,10,10,10,10,10,-1.3627757159954736,0.09780240516470062,0.6562827307150627,-1.3622281505556444,-0.09696761276061583,0.6564803719617665,-1.3619083637677605,0.11314813865446727,0.6690530602997047,-1.3616429674859125,-0.11191320943715599,0.6686683292755129,-1.326094150543213,0.008368450216948986,0.6615045070648193,-1.328479290008545,-0.007811916526407003,0.6625903844833374,-1.3292994499206543,0.0077134231105446815,0.6638665199279785,-1.329714059829712,-0.007988431490957737,0.6640535593032837,0.32906827820779655,-0.06638424073605932,-0.15833312854776493,0.29790754107874917,0.11830826323529242,-0.1422439154151658,0.34806838615986785,-0.07279269546024969,-0.17029477100165458,0.3092757099550967,0.14002611563056466,-0.15076601684985017
fixedstand_hold,116.197,,0.0,0.0,0.0,0.022568338381051767,-0.0031022770605627662,0.3205536127016594,0.25006171610267874,0.004080582598018661,0.017937803630929353,-0.002403277293944458,0.0034475701718902347,-0.0006908365224460903,-0.0042372782146929905,0.0035613286180213115,-0.0008212918079803634,25.755274581849562,0.9999973912279627,-0.000252819405332141,-0.0021675036882714436,0.0006749425003243773,0.03016899060480233,0.9999973460455444,-0.0002520766266312874,-0.0021847134849541133,0.0006865757285022049,6.996381759643555,4.997467517852783,4.997722625732422,6.995415687561035,4.997467517852783,4.997191905975342,6.996861934661865,4.997554779052734,4.9969964027404785,6.996506690979004,4.997803688049316,4.996684551239014,139.91677856445312,94.94210815429688,94.94795227050781,139.89456176757812,94.94210815429688,94.9358139038086,139.92782592773438,94.94410705566406,94.93134307861328,139.91964721679688,94.94979095458984,94.9242172241211,10,10,10,10,10,10,10,10,10,10,10,10,-1.360461676619388,0.09699602526041051,0.6552346119902115,-1.359863279942294,-0.09619486239110575,0.6553797544713831,-1.3595394855403713,0.1122995314897226,0.6679660987610898,-1.3592320137220533,-0.11110997463128491,0.6675314239817967,-1.325324296951294,0.007810911629348993,0.6609992384910583,-1.3280738592147827,-0.007811916526407003,0.6620578169822693,-1.3238228559494019,0.0077134231105446815,0.6630957722663879,-1.3249441385269165,-0.0073080058209598064,0.6636625528335571,0.3201034142340927,-0.06601970532435608,-0.1565552151968014,0.291548573648129,0.12212627754446265,-0.14152825352435816,0.3535823544926845,-0.0713193414098729,-0.17589711571696628,0.3179109378649551,0.13729006832174148,-0.1577197117327661
fixedstand_hold,116.221,,0.0,0.0,0.0,0.022653021807573386,-0.0027081449704304808,0.3212036011864982,0.24759799598239352,0.0034565273405555747,0.01801031424217956,-0.00580591479130191,0.0023357196435819768,-2.7583415757422166e-05,-0.0034135417194042375,0.002463770986575627,-0.00014878817993742692,0.10695245500005099,0.9999974461499682,-0.00025055290601536573,-0.002146122319152565,0.0006626279304848325,0.029286003341048913,0.9999974383476189,-0.000247334107215468,-0.0021496227756798787,0.0006642634733706159,6.997680187225342,4.998105525970459,4.99837589263916,6.99758768081665,4.998244762420654,4.998438835144043,6.997770309448242,4.998438835144043,4.99837589263916,6.99758768081665,4.99837589263916,4.998311519622803,139.9466552734375,94.95669555664062,94.96288299560547,139.94451904296875,94.95987701416016,94.96432495117188,139.94871520996094,94.96432495117188,94.96288299560547,139.94451904296875,94.96288299560547,94.9614028930664,10,10,10,10,10,10,10,10,10,10,10,10,-1.3590332720595795,0.09649827111196974,0.6545814425298779,-1.3584308040036799,-0.09569421593038463,0.6547114504471239,-1.3580976024532934,0.11177606510730964,0.6672994612014485,-1.3577753493629166,-0.11059887344895625,0.6668432683585896,-1.3209725618362427,0.006750526372343302,0.6595603227615356,-1.3213175535202026,-0.006497702095657587,0.659433901309967,-1.3206309080123901,0.00615626759827137,0.6600894927978516,-1.3213175535202026,-0.006279200315475464,0.6602476835250854,0.3204972894562517,-0.06652502757321796,-0.15672290849992057,0.2922675248822918,0.12018813003170913,-0.14181941970232465,0.3543413262491416,-0.07133719251575357,-0.17618201082718304,0.3174843360443818,0.1341800208403198,-0.15739644784424184
fixedstand_hold,116.241,,0.0,0.0,0.0,0.02273608771655056,-0.0022569959982602803,0.32190821169650713,0.24607168029652807,0.0030227992486841814,0.018190532289817807,-0.003554136239322784,0.0013924592722604219,0.0012652855977451547,-0.0031402624795652846,0.0010002435317431099,0.0012119916292434854,4.296067626341305,0.9999974753552093,-0.00024724151190507805,-0.0021330981213749734,0.0006618513784459385,0.027333850251542877,0.9999974719311332,-0.0002500617551421693,-0.0021345757750916754,0.0006612009692352727,6.99818229675293,4.998311519622803,4.998779773712158,6.9984002113342285,4.998830795288086,4.998830795288086,6.998256683349609,4.998830795288086,4.998779773712158,6.9983296394348145,4.998779773712158,4.998727321624756,139.95819091796875,94.9614028930664,94.97210693359375,139.96319580078125,94.97327423095703,94.97327423095703,139.95989990234375,94.97327423095703,94.97210693359375,139.96157836914062,94.97210693359375,94.97091674804688,10,10,10,10,10,10,10,10,10,10,10,10,-1.354047919937516,0.0946791159961533,0.6522823106570783,-1.3534585169110676,-0.09386784929555425,0.6523951674398596,-1.3530902908250448,0.10990019652777772,0.6649659129114696,-1.3527608094053436,-0.10875202297184305,0.6644807467043323,-1.3189703226089478,0.006371795665472746,0.6585217714309692,-1.318013072013855,-0.005299000535160303,0.6584019064903259,-1.318648099899292,0.005325267091393471,0.6589801907539368,-1.318328857421875,-0.005440049339085817,0.6591284275054932,0.30290605649794783,-0.06420569767685595,-0.1485117829374824,0.2789668620328256,0.12496902748236613,-0.13469087276432098,0.33336247279038533,-0.06711184609022851,-0.16625174227381115,0.2990241163384355,0.13954535269750798,-0.14734658606992923
fixedstand_hold,116.259,,0.0,0.0,0.0,0.02278119706668876,-0.0019843010441112207,0.3223039771461163,0.2453109494807271,0.00285805592433307,0.01825956750199372,-0.004128772758277473,0.0007713606439514332,0.0021335561696431762,-0.0070132092715315154,0.0010655071261192095,0.0016162971731940872,12.262867183737253,0.9999974853481709,-0.0002482241162699965,-0.00212630044526135,0.0006682279098809838,0.025720641095656152,0.9999974846223283,-0.00024824330583878246,-0.002127384663125605,0.0006658519147961789,6.998720169067383,4.999019145965576,4.9991044998168945,6.998720169067383,4.999144554138184,4.999144554138184,6.998720169067383,4.999144554138184,4.9991044998168945,6.998720169067383,4.9991044998168945,4.999144554138184,139.97056579589844,94.97757720947266,94.97952270507812,139.97056579589844,94.98045349121094,94.98045349121094,139.97056579589844,94.98045349121094,94.97952270507812,139.97056579589844,94.97952270507812,94.98045349121094,10,10,10,10,10,10,10,10,10,10,10,10,-1.3532250079314814,0.09437120514964814,0.6519024987421318,-1.3526258084484741,-0.09356804181852318,0.6520083181332073,-1.3522734875326998,0.10958640194323,0.6645854749074953,-1.3519335035145632,-0.10843776107945935,0.6640936767547219,-1.3164830207824707,0.004851625766605139,0.6575545072555542,-1.3164830207824707,-0.004529542289674282,0.6574416160583496,-1.3164831399917603,0.004551994614303112,0.6579471230506897,-1.3164829015731812,-0.004658532328903675,0.6578012108802795,0.30343691047687693,-0.06573350411494794,-0.14963992900455178,0.2759209565745626,0.12228174860486678,-0.1335338149173814,0.3355847753544753,-0.06877036645459199,-0.1682453530582503,0.29591539349081963,0.13873801062919663,-0.14627092892031587
