rtf,sim_time,wall_time
,0.0002,107428.332134096
0.44134716297577764,0.0004,107428.332587254
0.5571356550603555,0.0006,107428.332946233
0.343232150348814,0.0008,107428.333528929
1.0241336691798022,0.001,107428.333724216
0.5168800121909994,0.0012,107428.334111153
2.0239228422431146,0.0014,107428.334209971
1.287912881850711,0.0016,107428.334365261
1.1355572115413606,0.0018,107428.334541386
1.0480806341302162,0.002,107428.334732211
1.8821937347560191,0.0022,107428.33483847
1.2730420227665418,0.0024,107428.334995574
0.7580782694856394,0.0026,107428.335259399
1.0477677434955996,0.0028,107428.335450281
1.447094149563542,0.003,107428.335588489
0.9588647348018368,0.0032,107428.335797069
0.7122050587464814,0.0034,107428.336077887
4.970548748999122,0.0036,107428.336118124
0.8372895533808447,0.0038,107428.33635699
0.8455193682376857,0.004,107428.336593531
1.1250682276070283,0.0042,107428.336771298
1.8633771537429418,0.0044,107428.33687863
0.9480200685457374,0.0046,107428.337089596
0.8759136473598578,0.0048,107428.337317929
1.0697304185033043,0.005,107428.337504892
1.3621843628290493,0.0052,107428.337651715
1.6587874884663107,0.0054,107428.337772285
0.9123421534293165,0.0056,107428.337991501
0.7377678298891099,0.0058,107428.338262589
1.3348193490452955,0.006,107428.338412422
0.9518279784429804,0.0062,107428.338622544
0.9810799004578957,0.0064,107428.338826401
1.1149266029889229,0.0066,107428.339005785
0.9229903198235491,0.0068,107428.339222472
0.8228793420746989,0.007,107428.339465521
0.863326766028309,0.0072,107428.339697183
0.845376400323713,0.0074,107428.339933764
1.0570042443688736,0.0076,107428.340122978
1.5106538339837683,0.0078,107428.340255371
0.7836407223507414,0.008,107428.34051059
1.21709282335717,0.0082,107428.340674916
1.346139715870673,0.0084,107428.340823489
0.8020049896480835,0.0086,107428.341072864
1.26801370904492,0.0088,107428.341230591
0.8123575842320522,0.009,107428.341476788
1.2339128728419972,0.0092,107428.341638874
1.1027546970093438,0.0094,107428.341820238
0.958359262169311,0.0096,107428.342028928
0.9408754375353994,0.0098,107428.342241496
0.9567775611119892,0.01,107428.342450531
0.6784951031474452,0.0102,107428.342745301
0.35753741904976466,0.0104,107428.343304683
1.0750203423337017,0.0106,107428.343490726
1.1212081719599263,0.0108,107428.343669105
0.9897658374506016,0.011,107428.343871173
1.663049532269812,0.0112,107428.343991434
1.0269259545332272,0.0114,107428.34418619
1.121868583914182,0.0116,107428.344364464
1.0878670983552088,0.0118,107428.34454831
1.0724607361362901,0.012,107428.344734797
0.7595840796287182,0.0122,107428.344998099
1.2178487214794844,0.0124,107428.345162323
0.9724268714212531,0.0126,107428.345367994
0.9857995686663714,0.0128,107428.345570875
0.6561658333892277,0.013,107428.345875676
1.3405094976757468,0.0132,107428.346024873
0.8914204954205736,0.0134,107428.346249234
1.2273402980662829,0.0136,107428.346412188
0.8637741793532917,0.0138,107428.34664373
0.9925705662599005,0.014,107428.346845227
0.9488926783576628,0.0142,107428.347055999
1.0576023168931186,0.0144,107428.347245106
1.0531359036256867,0.0146,107428.347435015
