pos_FL_calf_joint,pos_FL_hip_joint,pos_FL_thigh_joint,pos_FR_calf_joint,pos_FR_hip_joint,pos_FR_thigh_joint,pos_RL_calf_joint,pos_RL_hip_joint,pos_RL_thigh_joint,pos_RR_calf_joint,pos_RR_hip_joint,pos_RR_thigh_joint,sim_time,vel_FL_calf_joint,vel_FL_hip_joint,vel_FL_thigh_joint,vel_FR_calf_joint,vel_FR_hip_joint,vel_FR_thigh_joint,vel_RL_calf_joint,vel_RL_hip_joint,vel_RL_thigh_joint,vel_RR_calf_joint,vel_RR_hip_joint,vel_RR_thigh_joint
-0.6158918766963488,-0.007751360492044057,0.23171260033670915,-0.6158919579586843,0.005634247560574401,0.23185310311349827,-0.6158919872015183,-0.007636090991706368,0.2317120048611665,-0.6158915905381797,0.005829650835993405,0.23185175140667624,0.0018,7.885206990841987,0.2970546336176353,-4.680180235889528,7.882697597580594,-0.13542656482965942,-4.683940616994699,8.432098836976174,-0.030641974491251528,-4.908396430571927,8.427131797713697,0.15921040241605494,-4.908830237716708
-0.8178556802695329,-0.01282852540699686,0.30340286182473797,-0.8178556748417751,0.009282181931549616,0.3035993220681279,-0.8178558506459961,-0.013176706650657621,0.303356043953082,-0.817854982154353,0.0100244555005089,0.30355128720758096,0.0024,7.860083879129224,2.215620029449588,-6.4654636068273525,7.885206100528557,-1.9327639622785597,-6.4833933241133535,9.396838774971652,1.446039950776517,-7.100463052696422,9.418106841946077,-1.2038418850221537,-7.112375498253456
-0.8840404953547019,-0.012455731650887536,0.32288476816840106,-0.8840404661354668,0.008913403922795382,0.32309081911141213,-0.8840406127614102,-0.013694370841994541,0.3227229780045393,-0.8840398448247875,0.010495950245305252,0.32292756102403697,0.0036,9.183916243884388,3.47742038485685,-8.655432300363024,9.252263367421506,-2.701337006079583,-8.697257668892904,9.99995854161407,2.574865524556155,-9.093153499412738,10.000012955479418,-1.8935665236624488,-9.109446922016954
-0.9057280666955769,-0.010751210755434393,0.32442406270983604,-0.9057280343393153,0.007313780733033681,0.32462593527989103,-0.9057281248578342,-0.012802877785299316,0.3240856863898198,-0.9057275530245352,0.009653745823316129,0.3242857481179664,0.0042,9.965378104578855,2.6087625146196163,-10.386394237300902,9.962712014376416,-2.2876371200787773,-10.399739488650408,9.935295553313075,1.8644007390629436,-10.550829061402794,9.933082748383056,-1.6111620269981093,-10.563363135275033
-0.9156385117874386,-0.009703227548722104,0.3222977928078574,-0.9156416067857194,0.006293477852709728,0.32249694671161055,-0.9158869532759386,-0.011992042999136032,0.32193425207976034,-0.9158960853964686,0.008837976581341778,0.3221345278389611,0.0054,-11.019973885166436,0.5913652567990013,-0.943270652014907,-11.025476754590823,-0.5987847144323545,-0.9432306565321751,-11.648403507421666,0.6218154871597267,-0.8100632611227199,-11.66609342415931,-0.6475391465944824,-0.8052120738494697
-0.9234870706133353,-0.009289148144190129,0.32093521001419134,-0.9234868633205355,0.005905527599182392,0.3211317435112333,-0.9245730314582001,-0.011403267397318118,0.3207420715630249,-0.9245883867523439,0.008264647604516284,0.32094168884686614,0.0064,-4.314086279339552,0.35613719779547354,-2.0583320170865096,-4.3071150807864855,-0.3284284801825358,-2.0614684080014243,-5.323698873343918,0.6243661926573604,-1.8571977248768916,-5.325135041397803,-0.6038067121809264,-1.8596631131001882
-0.9242117342260228,-0.009080068406135844,0.3187104039483639,-0.9242073088679579,0.0057098783189069025,0.31890557253401486,-0.9260791762563709,-0.010762920969337841,0.3186738715094801,-0.9260937229693464,0.007634782956390751,0.31887094335761734,0.0074,-0.5755576174721191,0.04744713289585999,-1.5617323330220687,-0.5841216229397403,-0.051985824432262205,-1.5575890170697355,-0.022576276672278572,0.5972407346365829,-1.8498346246178454,-0.02615562980656705,-0.6020224077719879,-1.8499145423992274
-0.9266641898607864,-0.009198817961135752,0.3186564638263647,-0.9266615658818882,0.005805669008648984,0.3188548739852486,-0.9288464034274231,-0.010273970421851075,0.31867665530072653,-0.9288660149566432,0.007126958090857727,0.3188761900214345,0.0086,-5.0325565879648355,-0.2149039893412729,1.2085510868292935,-5.038870703208216,0.16849990549262064,1.2145457737078038,-5.490603755438037,0.4676246434668605,1.327494945668117,-5.501072718018026,-0.5074169178744584,1.3331628919582972
-0.9342587093177572,-0.009462626594666013,0.32110748054170024,-0.9342641095618802,0.006008695335258274,0.3213133482675268,-0.9368662243561161,-0.009761709694894094,0.3212390745169742,-0.9368972691851063,0.006562501616919292,0.3214455263686409,0.0092,-8.797119372267215,-0.269646130769964,3.062657719393366,-8.80447642140719,0.20589907752077155,3.070179577210621,-9.184227661443549,0.5590387700384681,3.1623215023604745,-9.194382797161918,-0.6133707448233066,3.1691145402748844
-0.9439450602332906,-0.00969459977000664,0.32469285793420166,-0.9439552308144634,0.006182292870784423,0.3249053775004578,-0.9468762999129741,-0.00910584031684536,0.3249034352963891,-0.9469140406144962,0.005858101264713866,0.3251155456178507,0.0102,-10.090034765103802,-0.19777818919031923,3.85127005267868,-10.093109529407235,0.1444564585023748,3.8572864758983836,-10.37476124620346,0.7248020302318563,3.9175629939308854,-10.379260838826635,-0.7681453281232761,3.9224427626675302
