sim_time_s,x,y,z,qx,qy,qz,qw
42.254,-0.11793341988225046,2.231705640318261,0.13921505732380732,0.18679781712530244,-0.05624370256216769,0.6800887249289618,0.7066983427628931
42.304,-0.11807074438079664,2.2324081008063392,0.13911758261254978,0.1881769087015729,-0.055015922926700454,0.6798870223350202,0.7066231924558258
42.354,-0.11814601465544856,2.232337647692469,0.13916301099674844,0.18587751150084977,-0.05586536951194537,0.6801657072851147,0.7068968961884645
42.404,-0.11816638257943034,2.2320219372166954,0.13903321489569018,0.18782943351154138,-0.05502001882899842,0.6807249688299836,0.7059082222542873
42.454,-0.11793854749502967,2.231402717054618,0.13949400275568435,0.18709197361276989,-0.05502216339009305,0.6806018187205038,0.7062225706531158
42.504,-0.11778309616937654,2.230092334924213,0.1400677298903458,0.18517986966681133,-0.05582235121753799,0.6805939197784426,0.7066712087918564
42.554,-0.11751170040282109,2.229284944432019,0.14019260646396364,0.18540799307825623,-0.05608342888342816,0.6810051053228218,0.7061944290573405
42.604,-0.11721809510043375,2.229393680296919,0.13990398327349565,0.1868641518599452,-0.05636176944307869,0.6809125497796109,0.7058776375885113
42.654,-0.11709394370574361,2.2299619072778385,0.13967196082111705,0.1875120672416698,-0.0563341274485347,0.6808592959694754,0.7057593852123528
42.704,-0.11707893814835503,2.2306722157657273,0.13946142463482272,0.18755241758384344,-0.05632842843114394,0.6806728600362588,0.7059289315639307
42.754,-0.11710095431681083,2.2307889046030644,0.1395565919313465,0.18772399744017645,-0.055754799160275946,0.6806311300377846,0.7059690984591084
42.804,-0.11711363278097033,2.2304056613778025,0.13973439874965843,0.1877604723838988,-0.05516507952828077,0.6808199378477061,0.7058236544915871
42.854,-0.11730056096360787,2.228785661304638,0.14065158281657925,0.18527596909076618,-0.05438628681016872,0.6817719120397956,0.7056217166712493
42.904,-0.11670088067987494,2.2273828636709827,0.14120329167811083,0.18470741717702546,-0.055353470712470876,0.6811326110805386,0.7063126286868188
42.954,-0.11638938152126103,2.2267669519417708,0.14111132237301285,0.18626860906059725,-0.05557636242437177,0.681442563191734,0.7055857894607749
