sim_time_s,x,y,z,qx,qy,qz,qw
109.206,-0.016646750550106858,0.0026434258132684092,-0.02569272211246712,-0.03116491445139015,-0.003232229437250599,0.029443992671636193,0.9990752484650239
109.306,-0.020373590944245987,0.03686297395020889,-0.020882835397636888,-0.030516665487489495,-0.002404915437080988,0.028681928212143194,0.9991197608410582
109.406,-0.013314217610083567,0.026804678304009923,-0.02159805440306099,-0.030570089948263282,-0.003500912631260656,0.029139719985690933,0.9991016414410765
109.506,-0.005820768517123964,-0.01625175718329757,-0.022824704553766065,-0.030562462326258234,-0.00400060606421574,0.02910157682873323,0.9991011106357303
109.606,-0.004021578764251785,-0.059221379120928695,-0.024973716689399177,-0.03193375293231074,-0.004725036727975464,0.03070650432697175,0.9990070170140893
109.706,-0.009473526397960766,-0.060903380379693325,-0.02040085579158186,-0.03167941137348184,-0.004551336722266795,0.029882377460050926,0.999040911948154
109.806,-0.020317878374598163,-0.04596736274454884,-0.018956155874955527,-0.03147541763095613,-0.0028444402148538887,0.02911627765256009,0.9990762981976273
109.906,-0.02991222969942602,-0.031936177668640243,-0.019500448406426518,-0.032039111381102735,-0.002731347855900305,0.030038330166747198,0.999031397805588
110.006,-0.030701946354649068,-0.03637332412166405,-0.02372730355456358,-0.032007469107800945,-0.0023952138121616853,0.029574548465891068,0.9990471114792036
110.106,-0.02387142800037254,-0.04678074544229358,-0.029649742602801905,-0.031734801732375834,-0.003164206296422396,0.031117291950026375,0.9990068089352604
110.206,-0.017670737232225533,-0.03268156144020351,-0.03132876095580911,-0.03209546854902746,-0.0036979871836167466,0.030469529593970996,0.9990134201078208
110.306,-0.010189546616335034,-0.02614891058072618,-0.030025242098543535,-0.030911958114114232,-0.004256122276063336,0.02978704143239646,0.999069100929071
110.406,-0.0011708663152973269,-0.028167800799904587,-0.03157526605106427,-0.03126823684562889,-0.005110810593073163,0.030195311368655317,0.9990417509547804
110.506,-0.002464254313077558,-0.03649891551759126,-0.032681185752506885,-0.03147041070108459,-0.00404703363442775,0.03027161752387896,0.9990379692190636
110.606,-0.0066646467838742075,-0.029107544881056074,-0.03209263454544653,-0.032179761122860306,-0.0037354177334586376,0.031202295050237406,0.9989879510844093
110.706,0.0010674996056679932,-0.026295547857175337,-0.032850372896234374,-0.032135198877543104,-0.005553279533527244,0.031151312308109545,0.998982525283002
110.808,-0.0008331874399514204,-0.020373149223289578,-0.0331228282200743,-0.03146825721443552,-0.005350733806616921,0.030798680184113372,0.9990157955379542
110.906,-0.016173136753091875,0.04154866024864613,-0.025992454502469464,-0.03094191086212856,-0.003461343616015244,0.02937103196982045,0.9990835599355027
111.006,-0.018828065716432113,0.06978136429028024,-0.023721664607196293,-0.031437745823532384,-0.003143861179645076,0.02996017965851222,0.9990516362576288
111.106,-0.017230928937006822,0.0900217970127553,-0.022514008352403858,-0.03144374370145981,-0.003130400432822424,0.029254785304513767,0.9990723943297364
111.206,-0.01861350889976504,0.1505504429823706,-0.014955518883355248,-0.030097607959242545,-0.002193870332452411,0.028765537121911735,0.9991305544331941
111.306,-0.015455113405450438,0.1920459931095772,-0.012078793880880517,-0.029843933086868484,-0.0024119044724358945,0.028436173088219396,0.9991470894891374
111.406,-0.004153665131447961,0.20704356516405403,-0.012130767982238774,-0.029743151680059927,-0.0032366591950505606,0.028071811970704172,0.9991580667431303
111.506,-0.0025958960575158344,0.26855392453764915,-0.009044113062895194,-0.02905640523867693,-0.0034443404802922983,0.027452327506547195,0.9991947915934765
111.606,-0.004818478594446238,0.32811171267777206,-0.004393676099147045,-0.028317356731875666,-0.0025897560858281626,0.027638850272738793,0.9992134478811485
111.706,-0.008718188616114746,0.365900562379832,0.0013228486642519605,-0.028017366607888127,-0.0021830150546809186,0.02707294948584371,0.999238368468486
111.806,-0.004005936954173148,0.3598896618761866,0.0008039133262184844,-0.0276267198936208,-0.00308151485017673,0.02821300353014212,0.9992153396769633
111.906,0.0016021153349461588,0.32724675822265653,-0.005985444148309249,-0.028963174112811015,-0.002803305963243045,0.02808174746040998,0.999182011187326
112.006,0.004921096365671436,0.25359551543855896,-0.01220070244156842,-0.029454494491717467,-0.0033185310151361658,0.028028852679712377,0.9991675552795887
112.104,0.006041646939679679,0.19244066149698183,-0.014433623051739817,-0.030258853618377237,-0.004571161688395038,0.029509406961784095,0.9990959419190314
112.206,0.0009005054669884527,0.13753425517282042,-0.014483165591606622,-0.030709921622384458,-0.003658753401542231,0.02941749723556077,0.9990886472649376
112.306,-0.01486156036517386,0.07790775177711916,-0.015577121701700043,-0.03159246364826326,-0.002853038806033005,0.03042947802262813,0.9990334445238903
112.406,-0.021763599944950186,0.00821150940113982,-0.018157939704311208,-0.032514405307925265,-0.0026175946627419585,0.030569156799855227,0.9990002443933603
112.506,-0.025251656902755895,-0.03485841137346976,-0.02309110430837185,-0.03365640886118092,-0.003254187929665993,0.031258848894754436,0.9989392077444241
112.606,-0.028894010947863088,-0.05099903586936868,-0.029113267911874387,-0.034658585950184076,-0.0028336969245474648,0.03210603119621479,0.9988793497426486
112.706,-0.025861676182477995,-0.06644860496938478,-0.03377238627851503,-0.034786426873614745,-0.002515711844042941,0.03112222657531911,0.9989068939155815
112.806,-0.019387861215624073,-0.09409423912986732,-0.03960855950299766,-0.03466482553336675,-0.003891554429231356,0.03222715220131371,0.9988716716053437
112.906,-0.015839320195698888,-0.10904218761475754,-0.039136673998241854,-0.034763880137605785,-0.004293471397192858,0.032011188928079894,0.9988735267912271
113.006,-0.01282717617476848,-0.10776256085820529,-0.03946435860537083,-0.03521422051286824,-0.004758433354158797,0.032354946643040595,0.9988445691964317
113.106,-0.020247589399892376,-0.06892263736547208,-0.03608061336959657,-0.03434052199576393,-0.003183275834834875,0.032095630835664385,0.9988896164166845
113.206,-0.028085233088231104,-0.009169655100084648,-0.031314064653976986,-0.033961337834946974,-0.0029130136857406976,0.03164247335938902,0.9989178623706856
