sim_time_s,x,y,z,qx,qy,qz,qw
18.152,-0.011080211341871883,2.3333180413560157,0.05699004345885715,2.418188071171632e-05,8.320862013231993e-06,0.7224964100220711,0.6913746718322992
18.202,-0.01108858541883807,2.3333287192373033,0.056999632429381296,-2.1071931850372228e-05,-4.9415733703099693e-05,0.7224908822234051,0.6913804468005331
18.254,-0.011112066002322328,2.3333652791576465,0.05699203788787543,1.9294478360319826e-05,-1.3944269709870466e-05,0.7225646525152469,0.691303350468375
18.302,-0.011131123439477923,2.3333840945366537,0.05699527299946584,7.787168239239929e-06,-2.070976872076527e-05,0.7225408526924582,0.6913282257371827
18.354,-0.01116691621704723,2.3334140066958664,0.05699496924632955,5.5977902021106e-06,-1.9250939500981955e-05,0.7225514696514639,0.6913171293281948
18.402,-0.011169025595145756,2.333435699000151,0.056994483999945875,5.272933464369597e-06,-1.4745523630389928e-05,0.7225765459521047,0.6912909192190301
18.452,-0.01118452527490883,2.33345058395534,0.05699412334491134,1.1477406268983557e-05,-5.846158695770238e-06,0.722560270217408,0.6913079311981296
18.502,-0.011209463827505591,2.3334932342889467,0.05699229699739072,1.4622204885337362e-05,-8.221444849405452e-06,0.7226206456166557,0.6912448207742078
18.552,-0.011210397964564377,2.333499416931252,0.05698924336462792,8.533536701472251e-05,2.3513376454646427e-05,0.722581751756736,0.6912854722856275
18.602,-0.011233804152103614,2.3335319368449516,0.056992040401777584,1.931542147071366e-05,-1.3891573380182707e-05,0.7226570717998416,0.691206738980182
18.652,-0.01125018159428845,2.3335583660119066,0.056995349061226636,1.8039524116018477e-05,-1.147110276433867e-05,0.7226245703357416,0.6912407177605168
18.701999999999998,-0.011286745894801073,2.3335767706783095,0.0569949842598264,5.254040602757331e-06,-1.7677703284491797e-05,0.7226184718480952,0.6912470931612065
18.752,-0.011289419285971145,2.3336081665055226,0.05699529337692314,1.2394389956955202e-05,-1.1894737360219729e-05,0.7226460611445609,0.691218250639511
18.802,-0.011312486559932715,2.333621794251993,0.056995432821616135,2.888632573914777e-07,-2.0558967172050888e-05,0.7226410132660267,0.6912235279004151
18.852,-0.01132548153852067,2.3336615850441436,0.05699529691565692,3.396855576351234e-05,-6.1708138413638015e-06,0.7226825480729772,0.691180102085417
18.902,-0.011344116514361275,2.3336771488645303,0.05699138586547195,1.6726692998276143e-05,-1.7872310615764708e-05,0.7226698547169139,0.6911933741611191
18.951999999999998,-0.011357462415104392,2.3337098531591853,0.05699679631807957,6.419446548491171e-05,7.496532535138827e-06,0.7227162871732397,0.691144821348898
19.004,-0.01137678357382438,2.3337311981021522,0.056993947641857015,1.3898581845977941e-05,-7.350475710380787e-06,0.7227312688671055,0.6911291577950852
19.052,-0.011413071790363629,2.333754828925614,0.0569950175320017,1.9848432927216957e-05,-8.61837715852508e-06,0.7227429394311273,0.6911169532244288
19.102,-0.011423358157906542,2.333779342996953,0.0569953301370425,4.8107750247888034e-06,-2.3326295587494006e-05,0.7227812316677565,0.6910769064160524
19.154,-0.011453551628068806,2.3337987163992904,0.05699524694594307,-2.1432073501817625e-06,-2.4916206585246224e-05,0.7227865084831975,0.6910713874334968
19.202,-0.011467801288311874,2.3338291944159826,0.05699948190182643,2.8967997232636128e-05,-3.0222758772771576e-05,0.7228367117149311,0.6910188756065826
19.252,-0.011480249229142115,2.333840140975031,0.05699430476469951,2.8221172015440706e-05,-8.38652517395589e-06,0.7228079246329715,0.6910489875696283
19.302,-0.011501070472142985,2.333868423317874,0.05700196669225389,1.68402203570876e-05,-4.1331720732386886e-05,0.7228474849147694,0.6910076060076967
19.352,-0.011514082317435573,2.333891039088446,0.056993867085808704,1.368500444560013e-05,-7.3613321903695505e-06,0.7228617130321917,0.6909927232545193
19.402,-0.01155508268854271,2.3339088224034503,0.05699487036479761,3.40886893448778e-06,-2.1794448706014007e-05,0.7228717156350702,0.6909822589967067
19.452,-0.011553661866173914,2.333930665609142,0.05699641716848299,1.7269681474371403e-05,-1.5383042830484417e-05,0.722892531875528,0.690960481376257
19.502,-0.011584790432575178,2.333955273355796,0.05699517960637234,-2.1706407603901697e-06,-2.4308045214921002e-05,0.722911727120884,0.6909403984393355
19.552,-0.01159515945517042,2.3339867660838554,0.057001869787722,2.4479672109757275e-05,-3.2680294553840695e-05,0.7229470713632703,0.6909034160720401
19.602,-0.011616689605513498,2.3340027510405634,0.05699666599339201,2.679545845232847e-05,-1.8788929703880132e-05,0.7229512377972155,0.6908990568067478
19.652,-0.011630757036663561,2.334042379226762,0.05700340715041381,1.4567497575246813e-05,-4.276368251533722e-05,0.7229686129481071,0.6908808744283963
19.701999999999998,-0.011643261922398533,2.3340638773490183,0.05699469246804205,8.419985358052553e-06,-1.707713825290358e-05,0.722987092547628,0.6908615372467936
19.754,-0.011681753916371001,2.3340887141922066,0.05699497281991484,7.099400777479925e-06,-1.7844494258830238e-05,0.7229937998734584,0.6908545179527382
19.802,-0.011681533903167915,2.334114846571643,0.056995641589406947,7.4390768832623004e-06,-2.3752444568792816e-05,0.7230144130719196,0.6908329449807307
19.852,-0.011704695312760225,2.334130089075391,0.05699391760361574,1.4090329340981331e-05,-6.201777786407081e-06,0.7229882787205922,0.6908602960046524
19.902,-0.011716859977482157,2.3341593247615275,0.057001009779680284,1.2998286754899912e-05,-4.082336272046888e-05,0.7230254797442852,0.6908213617173719
