ros_time,wall_elapsed,x,y,z,qx,qy,qz,qw,vx,vy,vz,wz
0.646,64.99381655400066,0.0027292459120866986,2.300001674070038,0.09278290526156945,-0.009773725216235579,-0.008459881310536693,0.7058324671581153,0.7082608509645985,-6.441224241332169e-06,1.3221116398342861e-06,-0.0006181698209781586,1.7895177228775815e-05
0.666,65.01386656500108,0.0027285434662693655,2.3000018159015516,0.09277126242264995,-0.009788147312093447,-0.008446388276487363,0.7058330128500407,0.7082602690171982,-5.166021971886737e-05,4.780106559221925e-06,-0.0005686446681953449,8.179540916679054e-05
0.686,65.03377222300333,0.002727377696560884,2.300001997100617,0.09276061739380285,-0.0097999167739904,-0.008433942952953197,0.7058338123352265,0.708259457827292,-5.8464939326069314e-05,4.624399814185678e-06,-0.0005195403981172601,8.623629679611287e-05
0.708,65.05591300800006,0.0027263673815401714,2.3000021914891327,0.09274993879767089,-0.009810473618718812,-0.008421687427050488,0.7058344921689249,0.7082587800040983,-3.2809312739094127e-05,3.647038348275674e-06,-0.0004744970344175607,5.0291274381778295e-05
0.728,65.51288783700147,0.0027259859850074504,2.300002369277276,0.09274100608462421,-0.009818746050280233,-0.008412133615783055,0.7058348570359342,0.7082584152885816,-9.264073892639415e-06,3.982670001846043e-06,-0.0004409079445942974,2.1698146124669417e-05
0.748,65.81121064600302,0.0026916964437481853,2.299985887143534,0.09256554909834644,-0.008388473573802258,-0.006901106013657274,0.7058179383769267,0.7083099929495804,-0.016528651125541208,-0.003949089815732035,-0.02930432673853222,-0.06048621167098352
0.768,65.83139126600145,0.002501158743924128,2.299440302019358,0.09218995798686348,-0.011792222152459644,-0.010329456815632004,0.7054528387624659,0.7085834729236771,-0.016214792640357623,-0.02802557096496674,0.017805438181518595,-0.015390222504671546
0.788,65.85142461799842,0.0021403761029168437,2.2983171011066568,0.09134535309131507,-0.002444838478186029,0.0004965074590271503,0.7056042247354657,0.7086017600038976,-0.06120085064709322,-0.06524380524521446,-0.05692293143021637,-0.3142190055468137
0.808,65.8714259039989,0.0014400248257149116,2.2975264722131046,0.08966615083581775,-0.01074366914291768,-0.009158680295706444,0.705992132438194,0.7080789511657298,-0.07754970275251702,-0.05737838486381018,-0.16126518697637093,-0.3114686766364123
0.83,66.37314048899862,0.0012320397247173919,2.29699052222872,0.08832898539981446,-0.005814654573681106,-0.004883361594232247,0.7063991333722265,0.7077729911085165,-0.0065080515692890065,-0.007156479044027517,0.03666348879993609,0.010059291449844117
0.85,66.72225372400135,0.0027333113739006804,2.2989878175585474,0.09888805273245924,-0.007703833935095347,-0.01759994631164368,0.708611277142075,0.7053374729444091,0.09013028828903787,0.1607519936737962,0.8397671276172058,0.3686602799243865
0.87,66.7421306200049,0.005638779973127337,2.3003567837930756,0.12125521750856005,-0.003014147280213629,-0.030149333087179795,0.708732804370297,0.7048260385655354,0.1666450452181997,0.016269944029490935,1.358361445952322,-0.12188261165091563
0.89,66.76181546300359,0.009310532324733271,2.300018885551562,0.15390179899430903,0.014414199897716484,-0.03671947706845897,0.706278419632158,0.7068342838367625,0.19310929620610476,-0.03467495762862666,1.8185572701534567,-0.3371366171342825
0.91,66.78212170099869,0.012725269754316915,2.29948970151756,0.19213026521960622,0.030390921087789666,-0.042582323485814415,0.7032106961298924,0.7090541971460976,0.12774011980624772,-0.0019477815106493659,1.9441252521417967,-0.24077161580663406
