%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1784885564311685562,10527,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10528,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10529,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10530,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10531,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10532,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10533,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885564311685562,10534,1784885564311685562,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885567139621973,10535,1784885567139621973,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885567139621973,10536,1784885567139621973,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885567189908743,10537,1784885567189908743,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885567189908743,10538,1784885567189908743,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885567189908743,10539,1784885567189908743,vehicle,0.0,0.0,0.0,0.0,0.0,0.0
1784885567240159035,10540,1784885567240159035,vehicle,0.012000000104308128,0.0,0.0,0.0,0.0,0.019999999552965164
1784885567240159035,10541,1784885567240159035,vehicle,0.023999998345971107,0.0,0.0,0.0,0.0,0.03999999910593033
1784885567290457964,10542,1784885567290457964,vehicle,0.035999998450279236,0.0,0.0,0.0,0.0,0.06000000238418579
1784885567290457964,10543,1784885567290457964,vehicle,0.04800000041723251,0.0,0.0,0.0,0.0,0.07999999821186066
1784885567290457964,10544,1784885567290457964,vehicle,0.06000000238418579,0.0,0.0,0.0,0.0,0.09999999403953552
1784885567340742350,10545,1784885567340742350,vehicle,0.07199999690055847,0.0,0.0,0.0,0.0,0.11999998986721039
1784885567340742350,10546,1784885567340742350,vehicle,0.08399999141693115,0.0,0.0,0.0,0.0,0.14000000059604645
1784885567391010523,10547,1784885567391010523,vehicle,0.09599998593330383,0.0,0.0,0.0,0.0,0.1600000113248825
1784885567391010523,10548,1784885567391010523,vehicle,0.10799998044967651,0.0,0.0,0.0,0.0,0.18000002205371857
1784885567391010523,10549,1784885567391010523,vehicle,0.1199999749660492,0.0,0.0,0.0,0.0,0.20000003278255463
1784885567441269875,10550,1784885567441269875,vehicle,0.13199996948242188,0.0,0.0,0.0,0.0,0.21991148591041565
1784885567441269875,10551,1784885567441269875,vehicle,0.14399996399879456,0.0,0.0,0.0,0.0,0.21991148591041565
1784885567491444111,10552,1784885567491444111,vehicle,0.15599995851516724,0.0,0.0,0.0,0.0,0.21991148591041565
1784885567491444111,10553,1784885567491444111,vehicle,0.16799995303153992,0.0,0.0,0.0,0.0,0.21991148591041565
1784885567491444111,10554,1784885567491444111,vehicle,0.1799999475479126,0.0,0.0,0.0,0.0,0.21991148591041565
1784885567541604280,10555,1784885567541604280,vehicle,0.19199994206428528,0.0,0.0,0.0,0.0,0.21991148591041565
1784885567541604280,10556,1784885567541604280,vehicle,0.20399993658065796,0.0,0.0,0.0,0.0,0.21991148591041565
1784885567591931820,10557,1784885567591931820,vehicle,0.20399993658065796,0.0,0.0,0.0,0.0,0.21991148591041565
1784885567591931820,10558,1784885567591931820,vehicle,0.20399993658065796,0.0,0.0,0.0,0.0,0.21991148591041565
1784885567591931820,10559,1784885567591931820,vehicle,0.20399993658065796,0.0,0.0,0.0,0.0,0.21991148591041565
1784885567642218590,10560,1784885567642218590,vehicle,0.20399993658065796,0.0,0.0,0.0,0.0,0.21991148591041565
1784885567642218590,10561,1784885567642218590,vehicle,0.20399993658065796,0.0,0.0,0.0,0.0,0.21991148591041565
1784885567692392349,10562,1784885567692392349,vehicle,0.20399993658065796,0.0,0.0,0.0,0.0,0.21991148591041565
1784885567692392349,10563,1784885567692392349,vehicle,0.20399993658065796,0.0,0.0,0.0,0.0,0.21991148591041565
