%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1784885562604258537,10309,1784885562604258537,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885562654450893,10310,1784885562654450893,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885562654450893,10311,1784885562654450893,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885562654450893,10312,1784885562654450893,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885562704571962,10313,1784885562704571962,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885562704571962,10314,1784885562704571962,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885562754782677,10315,1784885562754782677,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885562754782677,10316,1784885562754782677,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885562754782677,10317,1784885562754782677,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885562805004835,10318,1784885562805004835,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885562805004835,10319,1784885562805004835,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885562855295420,10320,1784885562855295420,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885562855295420,10321,1784885562855295420,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885562855295420,10322,1784885562855295420,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885562905474663,10323,1784885562905474663,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885562905474663,10324,1784885562905474663,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885562905474663,10325,1784885562905474663,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885562955655336,10326,1784885562955655336,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885562955655336,10327,1784885562955655336,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563005822897,10328,1784885563005822897,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563005822897,10329,1784885563005822897,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563005822897,10330,1784885563005822897,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563055989504,10331,1784885563055989504,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563055989504,10332,1784885563055989504,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563106209993,10333,1784885563106209993,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563106209993,10334,1784885563106209993,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563106209993,10335,1784885563106209993,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563156372786,10336,1784885563156372786,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563156372786,10337,1784885563156372786,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563206546783,10338,1784885563206546783,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563206546783,10339,1784885563206546783,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563206546783,10340,1784885563206546783,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563256738901,10341,1784885563256738901,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
1784885563256738901,10342,1784885563256738901,vehicle,0.6000001430511475,0.0,0.0,0.0,0.0,0.21991148591041565
