angular_x,angular_y,angular_z,linear_x,linear_y,linear_z,pitch,qw,qx,qy,qz,roll,sim_time,tilt_deg,x,y,yaw,z
0.968750400585611,-0.017879959124912147,0.09251981967146058,-0.018459292588710624,-0.1338783739379927,0.09947023625562221,-0.8923256107219251,0.6153263320013181,0.2915863389662084,-0.3205911522685485,0.6584620149721708,-0.10111608453508003,1.254,51.36202519160215,-0.001957607695497846,1.814249571775225,1.68689741790523,0.1903713064846683
0.9085069739057393,0.04778826747484938,0.17712695327423073,-0.018744741197089524,-0.136082473239037,0.10468197241947991,-0.8941415242561717,0.6149598205076384,0.29223356257845146,-0.3211081639267693,0.6582655323830181,-0.10130100244116917,1.254,51.46605508891759,-0.0019950971634317433,1.8139774170464302,1.687395835420818,0.1905806658983888
0.9669372680837168,-0.017820859571681183,0.09193785473603058,-0.018352247476810118,-0.13394076164926472,0.09870424471200527,-0.8960581799450213,0.6146106972266779,0.2928458868861243,-0.3217286415678903,0.6580164576842255,-0.10171809896356837,1.254,51.57688221756903,-0.002031801242308242,1.8137095449271052,1.6879051698687262,0.1907780629904976
0.9058814326537553,0.04834353241585806,0.1777696720862711,-0.01863019177096875,-0.1361711811977778,0.10397822934979295,-0.8978688892595516,0.6142437029779725,0.29349159552964693,-0.3222428054740742,0.6578198317362957,-0.10190407233163942,1.254,51.68061470703734,-0.0020690617175205418,1.8134372125013558,1.688406120373487,0.19098601488827918
0.9649157904765217,-0.017886030200401005,0.09119974679351223,-0.018224926141171337,-0.13397578203032687,0.09790101077236031,-0.8997812492582238,0.613894443139816,0.29410181737870866,-0.3228616501897065,0.6575698354801379,-0.10232567748613636,1.254,51.791209866793096,-0.002105511118808789,1.8131692702813498,1.6889184777265034,0.1911818055495128
0.9029827898718065,0.04861399891593551,0.17824605464491813,-0.01850651216693212,-0.13623401735544974,0.10326453860313149,-0.9015861480490049,0.6135270739349373,0.29474560882825535,-0.3233730102479352,0.6573731450770434,-0.1025135170247501,1.254,51.8946141725034,-0.002142524254238474,1.812896812248075,1.6894222723147694,0.19138833003820688
0.9629817295508607,-0.018272711557577155,0.09028505575826108,-0.018093310055686415,-0.1340170595341761,0.09709687306073854,-0.9034943067543165,0.6131776718040175,0.2953535141717874,-0.32399053131786015,0.6571221957016451,-0.10294074190095777,1.254,52.00498774966801,-0.002178710349622336,1.8126287873959908,1.6899381866138312,0.1915825124541301
0.8998791987026356,0.0491836808529458,0.17905637755004322,-0.018387054805444693,-0.136303997286107,0.10255328198023966,-0.9052930588561481,0.6128098777716365,0.29599557115987185,-0.32449867242631336,0.6569256328937187,-0.10312942529383134,1.254,52.10803995275854,-0.0022154845314389295,1.8123561893882645,1.6904446951357763,0.19178761432862068
0.9607905029949199,-0.018285370610759896,0.08955379342955581,-0.01797102870601447,-0.1340062601419795,0.09629965719704099,-0.9071965910881582,0.6124604179370747,0.29660130763723674,-0.32511442081988,0.6566738262967231,-0.10356102461385583,1.262,52.21816191808187,-0.002251426038198252,1.8120881861066822,1.6909635704116317,0.19198020234100338
0.896897021650062,0.04952696875981957,0.17947175322724812,-0.018262668385357277,-0.13631570986139535,0.10183042970566616,-0.9089893852452813,0.6120923613196295,0.2972414333326877,-0.32561967906033457,0.6564771863005858,-0.10375132988905378,1.262,52.320876258020675,-0.002287951449551107,1.8118155648758623,1.6914726198810108,0.19218385852276895
0.9585685828024321,-0.018646787786244,0.08855337380947426,-0.01783967629181929,-0.133971815329069,0.09550201404845146,-0.9108881432322029,0.6117429252011296,0.29784466608045385,-0.32623393155459074,0.6562244816038355,-0.10418846444923029,1.262,52.43074346064891,-0.002323630248136036,1.811547630434381,1.6919948458351421,0.19237485129142806
0.8940062214352613,0.04958381241435542,0.1797024526225288,-0.01813412728136058,-0.13630966713953868,0.10113945816566806,-0.9126750908141605,0.6113746193002921,0.29848267127235467,-0.32673659939514255,0.6560277162142167,-0.10438137135534081,1.262,52.53313067501659,-0.002359898550076702,1.811275021340464,1.6925068445017937,0.1925771255008969
0.9563322124092251,-0.01862652975863989,0.08779958640299182,-0.017706791501936842,-0.13392925137144507,0.09475838128062411,-0.9145691365151989,0.6110251810237871,0.29908372501287617,-0.32734904219534006,0.655774167043094,-0.10482284847071695,1.262,52.64274102618804,-0.0023953114548300528,1.8110071722164942,1.6930319924324702,0.19276663095558644
0.891278659426721,0.049507613024559013,0.17957712748851878,-0.01799341074113195,-0.13630523942501896,0.10041581203328509,-0.9163505277844513,0.6106567780350045,0.29971950934408503,-0.32784941607480766,0.6555770553778221,-0.1050188770606356,1.262,52.74481988239231,-0.0024312982789681924,1.8107345719959194,1.6935466498764387,0.19296745784818872
0.9541705463261464,-0.018903854959646627,0.08677484008302296,-0.017553707246752235,-0.1339355592257237,0.09392537213663743,-0.9182399321086255,0.6103074062187425,0.3003181446524439,-0.3284603652169314,0.6553225697232047,-0.10546574588221123,1.262,52.85418212601784,-0.002466405019171165,1.8104667102022138,1.6940750173654886,0.19315529733661457
0.8879370867692066,0.05016443979386572,0.18041118937335157,-0.017854132050919767,-0.13632310336910802,0.09969849964505521,-0.9200147277826662,0.609938713306846,0.30095213211359473,-0.3289573097136302,0.65512568914052,-0.10566227574957589,1.262,52.955881453079854,-0.0025021132161222107,1.8101940743217473,1.6945921799166044,0.19335468957969465
0.9517685868785192,-0.018834736132663687,0.08601698182035346,-0.017414809660367254,-0.13387468687762316,0.09314418448692251,-0.9218990971627112,0.6095894275672953,0.3015485180514564,-0.32956632037839617,0.6548704158315538,-0.10611335434810619,1.262,53.06496769795864,-0.0025369422475853233,1.809926334300282,1.695123375239391,0.1935409667002054
0.8849680473985208,0.05032904826591113,0.18051809326974247,-0.017710526992498057,-0.13630455656643847,0.09896932062952032,-0.923667915376961,0.6092206608394641,0.3021803776430212,-0.33006060139237414,0.6546733576237482,-0.10631215634498786,1.262,53.166330657418136,-0.0025723632415070516,1.8096537355084992,1.6956429967709317,0.19373890061380586
0.949454855580242,-0.018929366009608983,0.08495798496776193,-0.017264005831933632,-0.13383044999665647,0.09234335856035687,-0.9255473816407596,0.6088715873017275,0.3027743624794699,-0.3306679256471471,0.6544171441443429,-0.1067680608996293,1.262,53.275151114185725,-0.002606890720392811,1.809386083968483,1.6961769204119568,0.1939235761090676
0.8818657387114985,0.050574097527121144,0.18069161450457916,-0.017559421169211005,-0.13627889013690708,0.09825932628156742,-0.9273099778418447,0.6085027816961668,0.30340409153943987,-0.33115938923727795,0.6542199789253974,-0.10696882979056037,1.262,53.37616232293431,-0.002642009459429268,1.809113536489861,1.6966988973618073,0.19412009003347738
0.946998010978057,-0.01915410424289571,0.08389531613315408,-0.017107420222857148,-0.13376779197819566,0.09154661427643618,-0.9291842216295595,0.6081539315312284,0.30399550334280623,-0.3317650172002289,0.6539629216343964,-0.10742997577368621,1.262,53.4847006516427,-0.0026762237323319574,1.808846010317241,1.6972358900761486,0.19430317206213912
0.8787103980980077,0.05076925733007611,0.18088024688639992,-0.01740677308288304,-0.13625513118422028,0.09753325317403466,-0.9309404780123548,0.6077850890796839,0.3046230461775802,-0.3322536569195486,0.6537657016802575,-0.10763286692561368,1.262,53.585354036060885,-0.0027110371610284366,1.8085735103421976,1.6977603827942287,0.19449823386120682
0.9445924944531974,-0.019168006291276206,0.08293068874914612,-0.016951074136229122,-0.13371655312936165,0.09072724052960592,-0.9328096514438738,0.6074364621367158,0.3052120875705151,-0.3328574683775673,0.65350779017006,-0.10809862405057924,1.262,53.6936158881949,-0.0027449387813765196,1.8083060866421876,1.6983001483577316,0.1946796771647077
0.8752872386591021,0.0513852106042125,0.1814361153433879,-0.017257350773902377,-0.13622936566505403,0.09679340327290117,-0.9345591451959833,0.607067576365226,0.3058376848134462,-0.33334274294005356,0.6533107101549789,-0.10830212637994434,1.262,53.793880459864184,-0.0027794533380819967,1.8080336383266886,1.6988266856061156,0.19487325927573212
0.9419508504580896,-0.018904619470810954,0.0822636794437458,-0.016802598793055963,-0.13361522477355744,0.08989650059464081,-0.9364228490460963,0.6067191522798839,0.30642449389607135,-0.3339443288968721,0.6530521303808244,-0.10877150753537952,1.276,53.901838563297666,-0.002813058046364456,1.8077664173370682,1.6993690356650177,0.19505304111549113
0.8719211921098894,0.051903681914570045,0.18182490627662684,-0.017105945955200645,-0.13614200735111165,0.09605221456455218,-0.9381656675903747,0.6063502988379743,0.3070480616811638,-0.3344263909668861,0.6528551079234985,-0.10897597362825215,1.276,54.00172084449783,-0.0028472701614812293,1.8074941434297078,1.6998975562790972,0.195245140887909
0.9393695234203169,-0.01899357389789218,0.08108001694709445,-0.0166480892582919,-0.13347727244062205,0.08911075599419013,-0.9400239292693291,0.6060022890997464,0.30763227387159975,-0.3350261672114418,0.6525956458344381,-0.10945021806458512,1.276,54.10938231429856,-0.00288056586520452,1.807227198372266,1.7004424648317018,0.19542335127697907
0.8686692871686487,0.05174332487341417,0.18148174079563417,-0.01695280924002744,-0.13605047880297919,0.09532015696941253,-0.9417601242076932,0.6056336949786862,0.3082532005675712,-0.33550572764252506,0.6523984201125659,-0.10965797336265387,1.276,54.208895746327485,-0.002914471983628394,1.806955107013911,1.7009733929526971,0.19561398675547775
0.9367806611871002,-0.018685311500891057,0.08042544012157472,-0.01649027119679248,-0.1333609454153703,0.08832734889022852,-0.94361302812883,0.6052859008270641,0.308835248481703,-0.33610329015752977,0.6521382874057446,-0.11013578083554222,1.276,54.31625936233047,-0.002947452142238364,1.8066883944083634,1.7015208763322223,0.19579063042061168
0.8656954038439542,0.051922054386435976,0.18131253640036807,-0.016789184003931108,-0.1359671993683499,0.09461613589366842,-0.9453432398105751,0.6049174914504251,0.3094539845217862,-0.33658027724338146,0.6519407771965823,-0.11034583150658847,1.276,54.415435681817826,-0.0029810311034685413,1.8064164696073945,1.7020537627454195,0.19597985790024733
0.9342793812623109,-0.0187701304686107,0.07930454718440745,-0.01631460474944984,-0.1332807217380763,0.08752450589525061,-0.9471908570283469,0.6045700668749543,0.3100335112384671,-0.3371760684828748,0.6516797948305534,-0.11082860196376425,1.276,54.52251175149338,-0.0030136599111254938,1.8061499174507778,1.7026040344198827,0.19615489591892338
0.862243579555789,0.052340866777095305,0.1815174974605101,-0.01662375431852218,-0.1359293076897227,0.09387529983555101,-0.9489141952707218,0.604201842961141,0.31065004769386845,-0.337649915674828,0.6514823215367702,-0.11103994169506817,1.276,54.621295766492885,-0.003046908325550231,1.8058780678204243,1.703138802844527,0.1963426418644609
0.9309557957072958,-0.019255440127559215,0.07657726087519942,-0.01619491594184012,-0.13324174331254973,0.0867583527356861,-0.9507547878985754,0.6038559649044765,0.31122575449738304,-0.3382441461479393,0.6512199328824859,-0.11152870558063067,1.276,54.72799022137805,-0.003079297796185208,1.8056115936401111,1.7036894988637377,0.1965161476379265
0.8591597111663942,0.0512949315629902,0.17933772699364292,-0.016484885063678366,-0.13586733190996286,0.0931537528577852,-0.9524716004544933,0.6034888798897815,0.31183856488586187,-0.3387167201759085,0.6510214011632632,-0.11174648677472007,1.276,54.82642493999614,-0.003112268493755608,1.8053398679974868,1.7042255914602096,0.19670245053588967
0.9281661497652686,-0.020008357412344583,0.07390323068615033,-0.016068653555454258,-0.13321478386151792,0.08598402944085108,-0.9543061522060219,0.6031442678304243,0.31241061930540787,-0.339309889303772,0.650757555583625,-0.11224244500346268,1.276,54.9327989771761,-0.003144405460596471,1.8050734477447485,1.7047778138294307,0.19687440772272052
0.8557851325602442,0.05095086464628261,0.17819750393830905,-0.01635820048538621,-0.1358884638630009,0.09241597155383113,-0.956016042654116,0.6027779856539169,0.31302033696497084,-0.33978025977860077,0.6505584860119259,-0.11246417769582909,1.276,55.03085044988282,-0.003177122808432714,1.8048016795745356,1.7053152935483677,0.1970592351705588
0.9249905155086073,-0.020711765635739992,0.07076208341184032,-0.01598803860443605,-0.13325901624742992,0.08519314610370439,-0.957843797651172,0.60243509047077,0.3135883806409112,-0.34037223965845453,0.6502930322296044,-0.11296703425202519,1.276,55.13685972959457,-0.0032090986080324756,1.8045351708550585,1.7058678862114511,0.1972296106543444
0.8522565313515184,0.05047496312118485,0.17656614628889494,-0.016267752381765355,-0.1359527860748735,0.0916583410130001,-0.9595464259888433,0.6020699450895793,0.3141946666620622,-0.34084054347352294,0.6500932368403934,-0.11319311209973855,1.276,55.23451031487364,-0.003241635070819953,1.8042632740149012,1.7064061102055956,0.197412922887663
0.921861554491029,-0.02126084692986292,0.06742735699073554,-0.0159375014085085,-0.13333653732542675,0.08435515433752269,-0.9613675152717203,0.6017289410797535,0.31475876258776003,-0.34143134073317977,0.6498260093335784,-0.11370239971655227,1.276,55.34016007525323,-0.003273509885360794,1.8039966103106253,1.7069583203199765,0.19758162244184124
0.8483059834162419,0.05050616502036416,0.17535933898746153,-0.016204932851867776,-0.136035482437439,0.09087739201094013,-0.9630621802268688,0.6013649761219703,0.31536184018144153,-0.34189687110407085,0.6496257420857362,-0.11393088103424528,1.276,55.437361086029185,-0.003305920651994287,1.8037245478329058,1.707496554506136,0.19776337280163497
0.918558413774855,-0.021050932794082527,0.06504115261368167,-0.015923239862323142,-0.1333641990842102,0.08350865216734292,-0.9648764643074889,0.6010255721271918,0.3159227009537357,-0.34248562661473575,0.6493571469026809,-0.1144439153916982,1.276,55.54263119837236,-0.0033377671004036847,1.8034578289444572,1.7080480874749926,0.19793037938120728
0.8447298305688992,0.05036523475644992,0.17399578848964836,-0.016156775167488483,-0.13607091903926327,0.09011749480185034,-0.9665638607754944,0.6006627283598245,0.3165226333072341,-0.34294878591602557,0.6491562520705707,-0.11467556727949235,1.276,55.639425464288486,-0.003370082226488133,1.8031856952023668,1.708586647662977,0.1981106100233989
0.9156703749337213,-0.021327126061573647,0.06227757423233818,-0.01589427379788938,-0.1333687353026971,0.08269291406834885,-0.9683720278530666,0.6003248819180412,0.31708006582041715,-0.34353618639737254,0.6488860891134588,-0.11519425262726879,1.276,55.74436351025329,-0.0034018707797338005,1.8029189672735872,1.7091383273596292,0.1982759851826214
0.8412823119264601,0.05111919186316948,0.1742095641763475,-0.01613126096423892,-0.1361334028783791,0.08936717316475656,-0.9700526578553474,0.5999624118893674,0.31767805710015395,-0.3439960258920105,0.6486852014093335,-0.1154260151019337,1.276,55.84076562762186,-0.0034341349393723986,1.8026467083751363,1.7096778610099432,0.1984547152122846
0.9129412176202726,-0.019785206949895887,0.06231202275217847,-0.015934095179082824,-0.13341338957282853,0.0818856667858987,-0.9718555244741486,0.5996248916850933,0.31823429803146286,-0.3445802024844575,0.6484145316723189,-0.11594408692204444,1.276,55.94538958425252,-0.0034660031678138527,1.8023798910905853,1.7102301250644825,0.19861847592666781
0.837694350381961,0.0504016920563065,0.17160449814388432,-0.016098553238340814,-0.1362279518090303,0.08862169638471232,-0.9735286982628961,0.5992641772548047,0.3188283381322992,-0.3450384162212413,0.6482124867622154,-0.11618104815143704,1.276,56.04138332843607,-0.003498202399548394,1.8021074423386967,1.710769184003934,0.19879571513809938
0.9100587698488862,-0.021330483720920494,0.057634775803303034,-0.015865126447408836,-0.1334336572180514,0.08108434571015438,-0.9753251050468104,0.598929034214591,0.3193796748115094,-0.345622624200363,0.6479395318491739,-0.11670928159737885,1.276,56.145675926943774,-0.003529932630122327,1.8018405846598702,1.7113215182530772,0.1989578732473014
0.8339355999897934,0.05024597652386188,0.1705231491836817,-0.01603681577530106,-0.1362670522182108,0.08791455750231554,-0.9769906415842274,0.5985693472140816,0.3199705572056273,-0.3460782848008475,0.6477371379553069,-0.11694939195121845,1.276,56.241241653543675,-0.0035620086109152144,1.8015680573273447,1.7118614729906418,0.19913369834795508
0.9065894969412316,-0.02103360781181162,0.05677821025308958,-0.01578940551779774,-0.1334928755530155,0.08027611178787285,-0.978779936598221,0.5982349399309079,0.32051915101997674,-0.346659829374622,0.647463816111182,-0.11748104738675602,1.282,56.34513546940242,-0.003593587417327103,1.8013010811765582,1.7124159548198423,0.19929424005977686
0.8301814072545737,0.05005183860238895,0.16965514594360337,-0.015962351965789226,-0.13636617133126738,0.08711525627053797,-0.9804378331414016,0.5978761389141526,0.32110693128340456,-0.34711290041751164,0.6472612266794624,-0.11772445653998449,1.282,56.44027362653761,-0.00362551458287707,1.8010283551783368,1.712957365543379,0.19946846669465274
0.9029366563736537,-0.021086235735009628,0.05596120224996053,-0.015680358257530343,-0.13359615170725772,0.07940939311900942,-0.9822195536330598,0.5975423925424049,0.32165246408933174,-0.34769186439834837,0.6469877501863233,-0.1182607000606755,1.282,56.543747602501796,-0.0036568752970359587,1.8007611724384025,1.7135150473772895,0.19962727504200675
0.8262984180318513,0.0498087556711626,0.16909161668488423,-0.01586033077101228,-0.13646993225154835,0.08634180747464965,-0.9838695540525514,0.597184315639547,0.32223714687846383,-0.34814220524993933,0.6467852187932733,-0.11850753842218076,1.282,56.63844417121491,-0.0036885986213089673,1.8004882392489954,1.7140586367960282,0.19979995360557307
0.8994908650452659,-0.02125429122040031,0.054987055152441115,-0.015548759977053059,-0.1336661072307904,0.07860885807782131,-0.9856440754441731,0.5968512376989515,0.3227796174987128,-0.34871884760094546,0.6465114723749943,-0.11904891959964282,1.282,56.741522016749556,-0.003719696137270044,1.8002209165885905,1.7146196703525065,0.1999571609447806
0.8225588673483164,0.04918839001023777,0.16782781510924463,-0.015748187353752493,-0.13659920903384634,0.0855508474602337,-0.9872863427918783,0.5964941723492444,0.3233608037925106,-0.3491670018284633,0.6463086706506211,-0.11930062507071762,1.288,56.835792619189654,-0.003751195193587383,1.7999477246678903,1.7151652532530555,0.2001282575597308
0.8959237693283096,-0.02127631882880025,0.054523385613890835,-0.015394361719762778,-0.1338174620858889,0.0777217569351842,-0.9890534522033086,0.5961615306841301,0.3239004148147377,-0.34974099180260787,0.6460349752669153,-0.11984659821200316,1.288,56.93845975550622,-0.0037819823747363094,1.7996800985051515,1.7157302321890417,0.2002836913386603
0.8183500830577849,0.04892041024963616,0.16709710098197697,-0.015634440559728475,-0.13675409169692482,0.08474273820585335,-0.9906871562064766,0.5958054193000323,0.324478241522592,-0.3501862808468735,0.6458322861376271,-0.12010169001037042,1.288,57.03225057328731,-0.003813253931349711,1.799406596518835,1.7162776482447124,0.20045317166873855
0.8919111107703153,-0.021182629921124144,0.054313251076852524,-0.015233787574579534,-0.13395604300662592,0.07688563737536953,-0.992446014157888,0.5954732564951457,0.32501490141905676,-0.3507571841688575,0.6455589147464091,-0.12065159746322934,1.318,57.134456395794544,-0.003843721216009192,1.7991386927169388,1.716846518574169,0.2006069331841037
0.8145567457827362,0.0487010465402188,0.1664792147912033,-0.01549903572132549,-0.13691328145852066,0.08392502973614309,-0.9940719890833972,0.5951179188977747,0.32558968971758295,-0.3511998190616738,0.645356261027533,-0.12091014937954414,1.318,57.22781500820298,-0.0038747211480446965,1.7988648716369446,1.7173960654119769,0.2007747778973362
0.8882664040538709,-0.021187280653068644,0.05370003501339313,-0.015065296372771894,-0.13410841029447368,0.07601253283519407,-0.9958232955254199,0.5947863539994961,0.3261234133204886,-0.3517680747093179,0.645082889244072,-0.12146459385784548,1.318,57.32960186789514,-0.0039048517497598115,1.7985966628357806,1.7179685240843368,0.20092679329641738
0.8104406898892068,0.04846695863233284,0.16562435608005327,-0.01536370693568898,-0.13707326569400613,0.0831536920434355,-0.9974408980134538,0.5944320569651279,0.326694885180623,-0.35220793671655737,0.6448802609499625,-0.12172648812881141,1.318,57.42249119949564,-0.003935580955996198,1.7983225215207446,1.7185196362173951,0.20109309534730943
0.8848472853702812,-0.021437537583349306,0.052435039202115626,-0.01489548339878225,-0.1342458604862617,0.07518591869912293,-0.9991850353745739,0.5941013627417305,0.32722542430153295,-0.35277405989082533,0.6446065118715798,-0.12228652495452348,1.318,57.52388545947389,-0.00396537219869449,1.7980540385390071,1.7190952670180586,0.20124345729372972
0.8062292063925064,0.048025236481663035,0.16391401032810035,-0.015244411203487419,-0.13732330532689643,0.08241288808878981,-1.0007940147595218,0.5937486284166142,0.3277930929292627,-0.35321149676321134,0.6444035172433101,-0.12255247756719988,1.318,57.61629443703847,-0.003995862746393161,1.7977793969446454,1.7196468446168465,0.20140827775872655
0.881208722895594,-0.021752059436601297,0.05058488267310422,-0.014746807074427607,-0.13444967619913983,0.07434603993108754,-1.002530525962325,0.5934192403749726,0.3283200780770576,-0.3537755754493509,0.6441291591751966,-0.12311823697368139,1.318,57.717270717630264,-0.004025356553922247,1.797510506769576,1.7202246128343146,0.2015569596376565
0.8015731054770091,0.047277930277322126,0.16093541765766178,-0.015169378893628146,-0.1376128606006575,0.08161781139950555,-1.0041299247675575,0.5930689370456248,0.3288830409773577,-0.3542109127473109,0.6439253144268949,-0.12338913890181887,1.318,57.80914898036208,-0.004055697437824808,1.7972352865739134,1.7207748707850528,0.20172018831045593
0.8770936440233585,-0.021683552770497393,0.04828840505251329,-0.014664776785045497,-0.13468490550025208,0.07350825195800963,-1.0058579567434476,0.5927414648033982,0.3294062663812099,-0.3547725673470258,0.6436501324706719,-0.12395896463933603,1.3679999999999999,57.909651476641976,-0.0040850291983499255,1.7969659236569482,1.7213524529126636,0.20186719509441112
0.7973961073125467,0.047334064821726016,0.15915131815720465,-0.015115367019408164,-0.13789850863223385,0.08079777890540431,-1.0074489511561517,0.5923929598534466,0.32996574756934777,-0.3552052519336844,0.6434457362869085,-0.1242321338273476,1.3679999999999999,58.00105364774215,-0.004115261003827383,1.79669013163096,1.7219015354033145,0.20202878296503937
0.8732129815954215,-0.021562154017433846,0.046192995220862364,-0.014610600450227123,-0.1349338389405401,0.07263861932816407,-1.009168993034256,0.5920672187341965,0.33048546758147246,-0.35576454347376923,0.6431697706085924,-0.12480596547908687,1.3679999999999999,58.101109778278264,-0.004144484680670938,1.7964202699575154,1.7224793114163361,0.20217405083238627
0.7932680323938993,0.04698673411785885,0.1575090190184565,-0.01506825536057954,-0.13816600111657198,0.0799755085581885,-1.0107515559091411,0.5917202751713757,0.3310412953370493,-0.3561947996456767,0.6429650390480467,-0.12508288556496117,1.3679999999999999,58.19204091060499,-0.00417462207961352,1.796143942908839,1.7230287688102557,0.2023339941464097
0.8695012075773899,-0.02150375368502644,0.043516510360523564,-0.014579450544460665,-0.13520364084302267,0.07179645818574767,-1.0124639211697728,0.5913965752568676,0.33155736282719267,-0.35675207618538485,0.6426879196522544,-0.12566106308868114,1.3679999999999999,58.29166992557716,-0.004203783803370607,1.7958735405352253,1.7236058610715885,0.20247757822853088
0.7890330658025241,0.04697729710912613,0.1553825676102147,-0.01502564265204386,-0.1385372131431543,0.07920107062919216,-1.0140379439645768,0.5910516738063004,0.33210952170766056,-0.3571798045127486,0.6424825069448306,-0.12594041049184715,1.3679999999999999,58.38211790266808,-0.004233835863962849,1.7955964709930932,1.7241536052229889,0.20263597262742244
0.8659125025187254,-0.021129400283617806,0.04121423248953232,-0.014551798675179835,-0.13552016298100927,0.0709710834653848,-1.0157429819715378,0.5907298538491409,0.3326223560160014,-0.3577348400453703,0.6422043228346025,-0.12652180837554344,1.3679999999999999,58.48133452403507,-0.004262942466635527,1.795325435191787,1.724729825991293,0.20277790616545466
0.7852687227222541,0.04685899440512816,0.15362009146668673,-0.014988584761083591,-0.13889399440348316,0.07839509040684871,-1.0173093605455985,0.5903865779262143,0.3331711875539616,-0.35816029312951564,0.6419983277344548,-0.12680424455121217,1.3679999999999999,58.571353028591574,-0.004292920310534137,1.7950476516710108,1.7252771509118339,0.20293468810541537
0.8624700605111427,-0.02128498942060281,0.03813958436726349,-0.014536621235447755,-0.13588777763365167,0.07008631120718634,-1.0190072001875163,0.590066906468405,0.333680261622362,-0.3587137593866794,0.6417187606117765,-0.12739093522757133,1.3679999999999999,58.670173766731175,-0.004321996642049733,1.7947758804246212,1.725852722544799,0.20307485231233885
0.7800970534471054,0.04731894774002647,0.15246128216222585,-0.014976642568231774,-0.1393528751364185,0.07763734961827733,-1.0205633359637512,0.5897255575889309,0.3342255284602173,-0.359135499032805,0.641512865176039,-0.12767343603358974,1.3679999999999999,58.75960201712282,-0.004351950584949591,1.7944971791787352,1.726398264999197,0.2032301186593033
0.8586039072618861,-0.020966457120082667,0.03548687592781522,-0.014556088342177153,-0.13623911914355719,0.0693020581302982,-1.0222532941836564,0.5894080864389397,0.33473105152899496,-0.35968671532298874,0.6412321713723041,-0.1282633818891437,1.3679999999999999,58.85797902426626,-0.004381066085021999,1.7942247056348029,1.7269722976159168,0.20336871436482398
