ros_time,wall_elapsed,x,y,z,qx,qy,qz,qw,vx,vy,vz,wz
0.002,54.326240951995715,0.0,2.3,0.6,0.0,0.0,0.7071080798594737,0.7071054825112364,0.0,0.0,0.0,0.0
0.024,54.34839397599717,-5.449418788264736e-06,2.3024777251805824,0.5951568465711582,0.0007719896750500054,0.0005647104238552346,0.707188179183594,0.7070247268356828,-2.070500699858878e-05,0.00031120833421011617,-0.22189866697420044,1.622796798845085e-05
0.048,54.37298645499686,-6.959198402118477e-06,2.3027929328085723,0.5863191614842779,0.0009746012404312996,0.0007086600901961149,0.7071985525534122,0.7070139710215472,-5.3227669338373685e-05,0.011449731938725472,-0.472692918605448,0.0010903939075164668
0.068,54.39353538299474,-8.028606756147263e-06,2.303018849952501,0.5747040737816324,0.0011257544792847374,0.0008169764094920538,0.7072060115038734,0.7070061686570932,-5.393726995407276e-05,0.011152532531662122,-0.6692201752075703,0.0010675754837644181
0.09,54.41569192499446,-9.232271786428943e-06,2.3032598102129067,0.5573860184098901,0.0012972704534662998,0.0009402551157452752,0.7072139597519272,0.7069977709594898,-5.534114367698438e-05,0.01078886440740436,-0.8854721663581809,0.0010364379770577566
0.11,54.43752623099863,-1.0464183193691946e-05,2.303493077230182,0.535311879678101,0.0014734382736591232,0.0010670831549284272,0.7072216279309979,0.7069895750998195,-5.65005133045216e-05,0.010453423545779779,-1.1015976105819234,0.0010059202646938695
0.13,54.84331837499485,-1.1488803806147113e-05,2.3036787239962635,0.5137156713290868,0.0016203606475276922,0.0011729356479367112,0.7072276996100397,0.7069830122129026,-5.723855225830128e-05,0.010205579425193208,-1.278330351506896,0.0009820708257516873
0.152,55.09569317600108,-1.2756535076733841e-05,2.3038999485537275,0.48300141483963127,0.0018025943394259596,0.0013042297307485546,0.707234883950486,0.7069751541334388,-5.7913754516474086e-05,0.00993640236339168,-1.4942288820832772,0.0009544864539678605
0.174,55.11829394699453,-1.4036460665731512e-05,2.3041157025668837,0.4475387062304496,0.0019870360105479906,0.0014369907105351097,0.7072418213140893,0.7069674624266103,-5.8372190095659716e-05,0.00970491295646899,-1.7100194109292808,0.0009287365442288958
0.194,55.138430628001515,-1.5206885084978645e-05,2.3043077976934248,0.41118122449798683,0.002156057123250518,0.001558409140569116,0.7072479266042433,0.7069606022209659,-5.8624910711119256e-05,0.00952756732303932,-1.9061071225370114,0.0009069921179776386
0.216,55.5752934810007,-1.6498296053721676e-05,2.3045154349766053,0.3666593909382072,0.00234291468516356,0.0016921905711344623,0.7072544360988282,0.7069531878847266,-5.874329057629447e-05,0.009369361717153885,-2.1217169332838344,0.0008849716867106139
0.238,55.86371808900003,-1.7790479004634735e-05,2.3047200613214662,0.3173951664536612,0.0025302532006424515,0.0018256095659691966,0.707260746408234,0.7069458971933573,-5.8711268146581844e-05,0.00925039539982543,-2.3372422185542745,0.0008650114004321888
0.258,55.884005654996145,-1.8992181437726616e-05,2.30489782306537,0.2685444193040658,0.002673152659266553,0.0019286314199590978,0.7072656043776527,0.7069402375731769,4.7040303095757975e-05,0.006942411283443232,-2.5224310503666914,0.00028498426377724495
0.278,55.904122173997166,-1.8041816431397205e-05,2.304991336415484,0.21594385949628536,0.0027958316316984582,0.0020083204253076876,0.7072652542452017,0.7069398914419999,5.264109167698534e-05,0.0037461965257746745,-2.715774194124532,-0.0001749574616487748
0.3,55.92697715599934,-1.6458281441906683e-05,2.305092837229062,0.15376177183319711,0.002898180568247038,0.0020082119058246676,0.7072643102519202,0.706940423994986,9.025615729102286e-05,0.0068785322816162725,-2.916727704852543,4.830281045268118e-05
0.32,56.375783144001616,4.895810033634512e-05,2.307813820590519,0.10514305410085065,-0.0013990307888053796,-0.0010159287018703387,0.7072403915912132,0.7069710313044176,0.014770732977476057,-0.05238135782946476,-0.9200671910879998,-0.03311376331761771
0.34,56.6496704300007,0.0012078715730181131,2.304494747512602,0.1061784905539423,-3.481637853332042e-05,-0.003204200143998127,0.7070292074145944,0.7071770865574953,0.06233305425688686,-0.13576354393570264,0.0982814732670459,-0.018468113342121693
0.362,56.671837118999974,0.002225942931887881,2.301957724037836,0.10637284208587602,-0.00040809615149319217,-0.003531066489613253,0.7064643260364497,0.7077397269228582,0.0277978341969836,-0.09049446786515562,-0.02995149985295045,-0.07299625704630686
0.382,56.6919419879996,0.002514586603639801,2.30079136181835,0.10602187660774674,-0.0006464790395177307,-0.0038297758427619593,0.7065901864415005,0.7076123397075627,0.005924423962675037,-0.037286985410282344,-0.012162182693871247,0.057327325396370046
0.402,56.71209253499546,0.0025461918585872895,2.300424132702293,0.10584371442136098,-0.0007285438248068141,-0.004015841608390587,0.7068510517365939,0.7073506435276233,-0.0006917250543177019,-0.005533008245522774,-0.0027086969026475427,0.0241562226420295
0.424,57.14790517200163,0.0025491699295678728,2.3004391860020785,0.10579671349133914,-0.0006651338172155416,-0.0040307878378200174,0.7068621910732124,0.707339489338457,-0.0019085846730932138,0.00193978364917036,-0.0034769849914915415,0.014884744413310776
0.444,57.440068926000095,0.002542423302680923,2.300444131744027,0.10578825504182751,-0.0005345878705764124,-0.0039000225888073535,0.7068620708958405,0.707340453224937,0.0014835864790424592,-0.00014314089644020835,-0.003142149761409965,-0.01697400018408087
0.464,57.4601557269998,0.0025334326724809394,2.3004419440040507,0.10577645197377658,-0.0006025232220756029,-0.003956381544413718,0.7068899185051617,0.7073122557446658,-0.0008771276856242967,9.695843706039141e-05,0.0007874632629845164,0.0031218810281976616
0.486,57.48219472899655,0.0025431681127247702,2.300443706597408,0.10577822088694372,-0.0005397603009491069,-0.003901453531136464,0.706859731001942,0.7073427797094023,3.6704942394599734e-05,3.3428354940468854e-05,0.0009334021153725238,0.0028365878793952487
0.506,57.50223380299576,0.0025370744770535202,2.300443741580616,0.10575202321254397,-0.0005472843614512854,-0.0038271579710401574,0.7068557090240903,0.7073471990202147,0.0005497303639816143,-7.411552873289612e-05,0.001144171652030839,-0.002296949363195369
0.526,57.91775208799663,0.002525122599591812,2.3004443907160868,0.10574666810497148,-0.0006027412482843471,-0.00385815037796229,0.7068948905949106,0.7073078290457825,-0.0010312406408312677,-0.0002851125861284598,-0.0005972841780308593,0.004677941917482913
0.546,58.200186474001384,0.00253680142920989,2.30044446461143,0.1057491525065722,-0.0005384717664768346,-0.0038079297411627716,0.7068623027403874,0.7073407203631076,5.471045064957451e-05,1.430851466373624e-05,0.0009649899226905385,0.0018221594701322765
0.568,58.22232591599459,0.002534115000680014,2.3004443355717887,0.10572102287261134,-0.0005611757773686471,-0.0037502189349702146,0.7068585341012783,0.7073447771121794,0.0004804314902418049,8.224232088892563e-06,0.0018528292186043684,-0.0008449981520201077
0.588,58.24233951899805,0.002528730201758678,2.3004474213733106,0.10570858539333276,-0.000609015248812756,-0.0037109725201528556,0.706881120266907,0.7073223731747669,0.0009031269370207331,0.0005689643838186285,-0.006540822158526342,-0.005549010904981703
0.608,58.26243399699888,0.0025365710046317685,2.3004445699305256,0.10571812961348181,-0.0005613005834438222,-0.003736318692111818,0.7068616819035516,0.7073417049211564,5.123396222737558e-05,2.852023314714343e-07,0.0009020079394772569,0.0008332267128966144
0.628,58.67481969399523,0.0025362234946548984,2.300444614575868,0.10568420300007496,-0.0006013871090812372,-0.0036827216492166864,0.7068599255076227,0.707343708253744,0.0003186018675676847,3.90004825374858e-05,0.002063542760577782,-0.00040485320513534284
0.648,58.95140412099863,0.002537054969991153,2.300449375578053,0.10568896834644097,-0.0006207381200771431,-0.003656096180184147,0.706862935856143,0.7073408213568207,-0.00030877829882497844,0.002203467704142023,-0.008125856780339122,0.000935732632952892
0.668,58.9715645269971,0.0025381152559125096,2.300446331642746,0.1056842825695049,-0.0006012270731796421,-0.0036773476355589346,0.7068626577740044,0.7073410059405892,6.0567876218026444e-05,-2.9734713053839e-06,0.001203777189353933,-0.0004145984086835534
0.69,58.993728329995065,0.002537281566385289,2.3004463180958683,0.10565233039743445,-0.0006513573763005497,-0.00363757660605074,0.7068696422111672,0.7073341874179842,-4.001167827293044e-05,3.4305977678660175e-05,0.0020773495975078145,0.0011716168555239647
0.71,59.01356876199861,0.002545494211871154,2.300447993372133,0.1056587744132246,-0.0005788910439999591,-0.003551115388766372,0.7068451791044323,0.7073591359708856,0.0017321348098636538,-0.0002539836986666515,-0.003620119438910928,-0.015147606261193871
0.73,59.403484579997894,0.002537175470678473,2.3004463204769636,0.10565411433018798,-0.0006420143807144903,-0.0036249793347769704,0.7068705445877235,0.7073333588461757,-1.2320447114386253e-05,1.8635847051553392e-06,0.001288778983831898,-0.001536863961995781
0.75,59.665580977998616,0.0025395044820339533,2.300446311078458,0.10562121840411877,-0.0007162084683188119,-0.0035966210213545795,0.7068749954695843,0.7073289843789335,-0.0004763733241474493,-0.0002801570180836361,0.0003057489627031092,0.0076332048527522865
0.77,59.6856825559953,0.0025451815319542724,2.3004481513155888,0.10563005299393942,-0.0006171128121329726,-0.0034994793192668137,0.7068501188985349,0.7073544247613063,0.0017580277148021785,-0.0002508206507702466,-0.0034353020734893235,-0.015564639181517714
0.79,59.705848170000536,0.0025383201290328774,2.300446963150013,0.1056237538011862,-0.000688963495676445,-0.0035792021832234287,0.7068770250737335,0.7073270714909345,-0.00013088193630119693,6.25228234282681e-05,0.0016569847112062382,-0.0023227084778666006
0.81,59.72570434399677,0.0025452918017258596,2.300448652606641,0.10560173030286205,-0.0007790646116577344,-0.0035748182057403198,0.7068658259552878,0.7073381919772719,-0.0014762351564372312,-0.0002782637794249434,-0.002866315004355119,0.018394517344983173
0.832,60.12430855099956,0.002549538767205408,2.3004482323342823,0.10560067999874935,-0.0006673385251736508,-0.003468580052736847,0.7068450674733968,0.7073595791393792,0.0012194160730626194,-0.0004187143455523853,-0.0015807856508018858,-0.010094648951580479
0.852,60.39558609500091,0.002537653201313043,2.3004198764259653,0.10576079029469448,-0.000653093444901023,-0.003463595495602319,0.7068839747868533,0.7073207357095751,-0.0010550299100933695,-0.00699794044715852,0.03568686216884956,2.5666453248965142e-05
0.872,60.415411597001366,0.0025307359739568805,2.300084156178074,0.10650418690333742,-0.0009617108172117734,-0.0034620885725561955,0.7068640689377342,0.7073402838095749,-0.0004935102309032646,-0.023499150563887006,0.03865294385134136,-0.0011857862159741926
0.892,60.43550001699623,0.0025404700013066284,2.2995209570031534,0.10734516298808913,-0.0012971323910746966,-0.003191632791506312,0.7068589807743487,0.7073461049771415,0.0009123399463393621,-0.029505748735280477,0.045890144606551844,-0.001688789693644284
0.912,60.45554255999741,0.0025506807574375134,2.29888685720964,0.10832383357679468,-0.001544530287390756,-0.00271794159595647,0.7068684396277659,0.7073381343303072,0.0006690693749876574,-0.032911052126679705,0.05191069945049318,0.0018560722506038708
0.932,61.09633271799976,0.002555720487821103,2.298189992629363,0.10944272896017233,-0.0017747792819073137,-0.002419602184850044,0.7068809849642239,0.7073261403198501,3.975855031623097e-05,-0.03653618260090728,0.05926505294748526,0.002180571003054733
0.954,61.118257911999535,0.0025540970178262457,2.297328369139169,0.11086078844313829,-0.0019516662417259467,-0.002196689064232186,0.7068866712766954,0.7073207190005035,7.262203939764146e-05,-0.040831683325579536,0.06920333956275707,-0.003217045234468155
0.974,61.13833105199592,0.002565227208910905,2.2964639777554043,0.11236718083447092,-0.0019883514055623773,-0.002092773578528496,0.7068408219983581,0.7073667500767353,0.0005040838646270517,-0.04581646668507459,0.08005175106400256,-0.0022504737263558195
0.994,61.158230345994525,0.002578503202846828,2.2955002518609477,0.11410790313166676,-0.0020299343129783387,-0.0019508050969460034,0.7068373058063442,0.7073705513000859,0.0007684539349896088,-0.04985207588506749,0.09317092301475467,-0.00038364319655720565
1.014,61.554407439994975,0.002590149689972715,2.294475117310369,0.11614095897200247,-0.0020661257788497523,-0.0018370520336527783,0.7068394925886698,0.7073685659407573,0.0006439108133183801,-0.05217091021998353,0.10897621408451284,0.00017345772061172864
